,Digitizer,yyyyjjj,Latitude,LatSTD,dates
1355,AB13,2019272,28.550033333333335,0.03866735192892315,2019-09-29
1361,AB13,2019273,28.550033333333335,0.04425258216193375,2019-09-30
1367,AB13,2019274,28.550044444444445,0.01670651392095195,2019-10-01
1373,AB13,2019275,28.550044444444445,9.347398414374697e-05,2019-10-02
1379,AB13,2019276,28.550044444444445,9.538397818124353e-05,2019-10-03
1385,AB13,2019277,28.550044444444445,9.196290176112549e-05,2019-10-04
1391,AB13,2019278,28.550036111111112,8.073625728528632e-05,2019-10-05
1397,AB13,2019279,28.550036111111112,7.706063659868075e-05,2019-10-06
1403,AB13,2019280,28.550033333333335,7.327755015134532e-05,2019-10-07
1409,AB13,2019281,28.550036111111112,7.706248052125059e-05,2019-10-08
1415,AB13,2019282,28.550050000000002,6.988628539823619e-05,2019-10-09
1421,AB13,2019283,28.550050000000002,7.748937179958671e-05,2019-10-10
1427,AB13,2019284,28.550050000000002,7.867037260948463e-05,2019-10-11
1433,AB13,2019285,28.550050000000002,7.446127746008245e-05,2019-10-12
1439,AB13,2019286,28.550050000000002,7.667291540808825e-05,2019-10-13
1445,AB13,2019287,28.550036111111112,7.636035536727168e-05,2019-10-14
1451,AB13,2019288,28.550050000000002,7.540292635840972e-05,2019-10-15
1456,AB13,2019289,28.550050000000002,4.622161038716181e-05,2019-10-16
1461,AB13,2019290,28.55005277777778,5.3999495390748276e-05,2019-10-17
1466,AB13,2019291,28.550066666666666,6.353559089653596e-05,2019-10-18
1472,AB13,2019292,28.550066666666666,6.808944411939076e-05,2019-10-19
1477,AB13,2019293,28.550066666666666,6.53591455059795e-05,2019-10-20
1482,AB13,2019294,28.550066666666666,6.975346629992746e-05,2019-10-21
1487,AB13,2019295,28.550066666666666,5.133420496061107e-05,2019-10-22
1492,AB13,2019296,28.550055555555556,6.300674312797836e-05,2019-10-23
1497,AB13,2019297,28.550055555555556,6.946589514227534e-05,2019-10-24
1502,AB13,2019298,28.550055555555556,6.74939472570664e-05,2019-10-25
1507,AB13,2019299,28.55003888888889,6.152609027159431e-05,2019-10-26
1512,AB13,2019300,28.55003888888889,5.9249792184934636e-05,2019-10-27
1517,AB13,2019301,28.55003888888889,3.686988634069575e-05,2019-10-28
1522,AB13,2019302,28.550050000000002,1.296999639658587e-05,2019-10-29
1527,AB13,2019303,28.55003888888889,1.2465968048630175e-05,2019-10-30
1532,AB13,2019304,28.55003888888889,1.2909359789694792e-05,2019-10-31
1537,AB13,2019305,28.550036111111112,1.371567952551288e-05,2019-11-01
1542,AB13,2019306,28.550036111111112,1.6490580948522124e-05,2019-11-02
1547,AB13,2019307,28.550066666666666,4.74704162136387e-05,2019-11-03
1552,AB13,2019308,28.55005138888889,1.805555555556282e-05,2019-11-04
1557,AB13,2019309,28.550069444444446,1.728161277541081e-05,2019-11-05
1562,AB13,2019310,28.550069444444446,2.736993208902489e-06,2019-11-06
1567,AB13,2019311,28.550069444444446,1.3746434992882623e-06,2019-11-07
1572,AB13,2019312,28.550066666666666,2.2833192686924793e-06,2019-11-08
1577,AB13,2019313,28.550066666666666,9.80010371610274e-06,2019-11-09
1582,AB13,2019314,28.550066666666666,1.2491423669049851e-05,2019-11-10
1587,AB13,2019315,28.550066666666666,1.2594733855445492e-05,2019-11-11
1592,AB13,2019316,28.550061111111113,1.0732197302156914e-05,2019-11-12
1597,AB13,2019317,28.550044444444445,9.436888750364324e-06,2019-11-13
1601,AB13,2019318,28.550044444444445,1.387861223467915e-06,2019-11-14
1605,AB13,2019319,28.550044444444445,1.388641645103117e-06,2019-11-15
1606,AB13,2019320,28.550043055555555,1.3888888883428763e-06,2019-11-16
1607,AB13,2019321,28.550044444444445,5.154913115737971e-07,2019-11-17
1608,AB13,2019322,28.550044444444445,4.656050558532418e-06,2019-11-18
1609,AB13,2019323,28.550044444444445,1.2028130603388597e-06,2019-11-19
1736,AB13,2020150,28.55004166666667,1.111111110674301e-06,2020-05-29
1739,AB13,2020151,28.55004166666667,4.086547889939668e-06,2020-05-30
1742,AB13,2020152,28.55004166666667,8.761659752165971e-06,2020-05-31
1745,AB13,2020153,28.55004166666667,1.0252582269664673e-05,2020-06-01
1748,AB13,2020154,28.550044444444445,1.1512631708541023e-05,2020-06-02
1751,AB13,2020155,28.550044444444445,1.17012962074783e-05,2020-06-03
1754,AB13,2020156,28.55005277777778,1.095235099737423e-05,2020-06-04
1757,AB13,2020157,28.55005277777778,1.1583754751679335e-05,2020-06-05
1760,AB13,2020158,28.55005277777778,1.2989771013707681e-05,2020-06-06
1763,AB13,2020159,28.550058333333332,1.308715938194077e-05,2020-06-07
1766,AB13,2020160,28.550058333333332,1.2685274113959666e-05,2020-06-08
1769,AB13,2020161,28.550058333333332,1.267286109443191e-05,2020-06-09
1772,AB13,2020162,28.550061111111113,1.3529268124613227e-05,2020-06-10
1775,AB13,2020163,28.550058333333332,1.0697022090936439e-05,2020-06-11
1778,AB13,2020164,28.550061111111113,6.58388273554049e-05,2020-06-12
1781,AB13,2020165,28.550061111111113,8.513018040850231e-05,2020-06-13
1784,AB13,2020166,28.55006388888889,9.311043600255728e-05,2020-06-14
1787,AB13,2020167,28.55006388888889,9.183502725161984e-05,2020-06-15
1790,AB13,2020168,28.550055555555556,8.035423686584627e-05,2020-06-16
1793,AB13,2020169,28.550055555555556,7.57254402479478e-05,2020-06-17
1796,AB13,2020170,28.55006388888889,8.19738169587634e-05,2020-06-18
1799,AB13,2020171,28.55006388888889,9.431573613201469e-05,2020-06-19
1802,AB13,2020172,28.55006388888889,0.00010153363604588101,2020-06-20
1805,AB13,2020173,28.55003888888889,0.00010126235747246169,2020-06-21
1808,AB13,2020174,28.55003888888889,0.00010577666685466181,2020-06-22
1811,AB13,2020175,28.550030555555555,1.0220255730060521e-05,2020-06-23
1814,AB13,2020176,28.550030555555555,1.3094570016825246e-06,2020-06-24
1817,AB13,2020177,28.550030555555555,4.563902349328019e-06,2020-06-25
1820,AB13,2020178,28.55004166666667,1.5405116245375446e-05,2020-06-26
1823,AB13,2020179,28.55004166666667,1.485081369623109e-05,2020-06-27
1826,AB13,2020180,28.55004166666667,1.5100406455009594e-05,2020-06-28
1829,AB13,2020181,28.55004166666667,1.4668161499870247e-05,2020-06-29
1832,AB13,2020182,28.55004166666667,1.415540659400057e-05,2020-06-30
1835,AB13,2020183,28.55004166666667,8.145886933403059e-05,2020-07-01
1838,AB13,2020184,28.550036111111112,7.867980731148841e-05,2020-07-02
1841,AB13,2020185,28.550036111111112,7.742521718819195e-05,2020-07-03
1844,AB13,2020186,28.550036111111112,8.073832185426551e-05,2020-07-04
1847,AB13,2020187,28.550050000000002,8.783233585377769e-05,2020-07-05
1850,AB13,2020188,28.550050000000002,9.365902195170789e-05,2020-07-06
1853,AB13,2020189,28.55005277777778,9.01143553827852e-05,2020-07-07
1856,AB13,2020190,28.550061111111113,9.051583939274143e-05,2020-07-08
1859,AB13,2020191,28.550061111111113,8.863078964621937e-05,2020-07-09
1862,AB13,2020192,28.550061111111113,7.729122778066866e-05,2020-07-10
1865,AB13,2020193,28.55007777777778,5.492211060607652e-05,2020-07-11
1868,AB13,2020194,28.55007777777778,7.02147668957874e-05,2020-07-12
1871,AB13,2020195,28.550061111111113,7.19753695014774e-05,2020-07-13
1874,AB13,2020196,28.55007777777778,9.171633737934183e-05,2020-07-14
