,Digitizer,yyyyjjj,Latitude,LatSTD,dates
2324,9D7C,2020347,28.517,7.944248051330127e-05,2020-12-12
2328,9D7C,2020348,28.517,7.105695365848345e-05,2020-12-13
2332,9D7C,2020349,28.517,3.724737129180594e-05,2020-12-14
2336,9D7C,2020350,28.517,2.838447014987987e-05,2020-12-15
2340,9D7C,2020351,28.516997222222223,3.2284169259395865e-05,2020-12-16
2344,9D7C,2020352,28.516997222222223,4.047882471782021e-05,2020-12-17
2348,9D7C,2020353,28.516994444444443,4.283319169701542e-05,2020-12-18
2352,9D7C,2020354,28.516994444444443,4.79961737898306e-05,2020-12-19
2356,9D7C,2020355,28.516997222222223,3.911176319722665e-05,2020-12-20
2360,9D7C,2020356,28.516997222222223,4.545551539397962e-05,2020-12-21
2364,9D7C,2020357,28.516991666666666,3.283356072271815e-05,2020-12-22
2368,9D7C,2020358,28.516977777777775,1.240971175679933e-05,2020-12-23
2372,9D7C,2020359,28.516977777777775,5.5621409955074006e-05,2020-12-24
2376,9D7C,2020360,28.516991666666666,1.2535118931052299e-05,2020-12-25
2380,9D7C,2020361,28.516983333333332,1.2299361075742358e-05,2020-12-26
2384,9D7C,2020362,28.516983333333332,1.2821644018092537e-05,2020-12-27
2388,9D7C,2020363,28.51698611111111,1.2480260262703586e-05,2020-12-28
2392,9D7C,2020364,28.516975,1.1471677281556756e-05,2020-12-29
2396,9D7C,2020365,28.51698611111111,1.3683406151372906e-05,2020-12-30
2400,9D7C,2020366,28.516991666666666,4.420420269507129e-05,2020-12-31
2404,9D7C,2021001,28.516991666666666,5.069567013394721e-05,2021-01-01
2408,9D7C,2021002,28.516994444444443,1.2113025301835382e-05,2021-01-02
2412,9D7C,2021003,28.51698888888889,1.4017921491341904e-05,2021-01-03
2416,9D7C,2021004,28.516983333333332,1.1956486266801214e-05,2021-01-04
2420,9D7C,2021005,28.516983333333332,1.1672018932888348e-05,2021-01-05
2424,9D7C,2021006,28.516983333333332,1.2632103542213427e-05,2021-01-06
2428,9D7C,2021007,28.516991666666666,1.1704564278461981e-05,2021-01-07
2432,9D7C,2021008,28.516991666666666,1.0664514092644384e-05,2021-01-08
2436,9D7C,2021009,28.516991666666666,2.701140386451627e-05,2021-01-09
2440,9D7C,2021010,28.516991666666666,3.615261097738626e-05,2021-01-10
2444,9D7C,2021011,28.516991666666666,3.9038889274813693e-05,2021-01-11
2448,9D7C,2021012,28.51698888888889,4.382544377189262e-05,2021-01-12
2452,9D7C,2021013,28.51698611111111,4.842710066343131e-05,2021-01-13
2456,9D7C,2021014,28.51698888888889,4.6190120733476964e-05,2021-01-14
2460,9D7C,2021015,28.51698888888889,4.60974840388253e-05,2021-01-15
2464,9D7C,2021016,28.51698611111111,4.5349366013926045e-05,2021-01-16
