wav,original_id,corrected_id
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-16-2252-37S.MVO_18_1,.MBGB.J.SBN,MV.MBGB..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-16-2252-37S.MVO_18_1,.MBGB.J.SBE,MV.MBGB..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-08-0944-40S.MVO_18_1,.MBGA.J.SBZ,MV.MBGA..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-08-0944-40S.MVO_18_1,.MBGA.J.SBN,MV.MBGA..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-08-0944-40S.MVO_18_1,.MBGA.J.SBE,MV.MBGA..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-08-0944-40S.MVO_18_1,.MBLG.J.S Z,MV.MBLG..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-08-0944-40S.MVO_18_1,.MBRY.J.S Z,MV.MBRY..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-08-0944-40S.MVO_18_1,.MBGE.J.SBZ,MV.MBGE..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-08-0944-40S.MVO_18_1,.MBGE.J.SBN,MV.MBGE..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-08-0944-40S.MVO_18_1,.MBGE.J.SBE,MV.MBGE..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-08-0944-40S.MVO_18_1,.MBGH.J.SBZ,MV.MBGH..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-08-0944-40S.MVO_18_1,.MBGH.J.SBN,MV.MBGH..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-08-0944-40S.MVO_18_1,.MBGH.J.SBE,MV.MBGH..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-08-0944-40S.MVO_18_1,.MBWH.J.S Z,MV.MBWH..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-08-0944-40S.MVO_18_1,.MBBE.J.SBZ,MV.MBBE..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-08-0944-40S.MVO_18_1,.MBBE.J.SBN,MV.MBBE..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-08-0944-40S.MVO_18_1,.MBBE.J.SBE,MV.MBBE..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-08-0944-40S.MVO_18_1,.MBGB.J.SBZ,MV.MBGB..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-08-0944-40S.MVO_18_1,.MBGB.J.SBN,MV.MBGB..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-08-0944-40S.MVO_18_1,.MBGB.J.SBE,MV.MBGB..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-06-1428-38S.MVO_18_1,.MBGA.J.SBZ,MV.MBGA..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-06-1428-38S.MVO_18_1,.MBGA.J.SBN,MV.MBGA..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-06-1428-38S.MVO_18_1,.MBGA.J.SBE,MV.MBGA..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-06-1428-38S.MVO_18_1,.MBLG.J.S Z,MV.MBLG..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-06-1428-38S.MVO_18_1,.MBRY.J.S Z,MV.MBRY..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-06-1428-38S.MVO_18_1,.MBGE.J.SBZ,MV.MBGE..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-06-1428-38S.MVO_18_1,.MBGE.J.SBN,MV.MBGE..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-06-1428-38S.MVO_18_1,.MBGE.J.SBE,MV.MBGE..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-06-1428-38S.MVO_18_1,.MBGH.J.SBZ,MV.MBGH..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-06-1428-38S.MVO_18_1,.MBGH.J.SBN,MV.MBGH..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-06-1428-38S.MVO_18_1,.MBGH.J.SBE,MV.MBGH..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-06-1428-38S.MVO_18_1,.MBWH.J.S Z,MV.MBWH..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-06-1428-38S.MVO_18_1,.MBBE.J.SBZ,MV.MBBE..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-06-1428-38S.MVO_18_1,.MBBE.J.SBN,MV.MBBE..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-06-1428-38S.MVO_18_1,.MBBE.J.SBE,MV.MBBE..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-06-1428-38S.MVO_18_1,.MBGB.J.SBZ,MV.MBGB..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-06-1428-38S.MVO_18_1,.MBGB.J.SBN,MV.MBGB..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/09/9709-06-1428-38S.MVO_18_1,.MBGB.J.SBE,MV.MBGB..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-30-1851-47S.MVO_18_1,.MBGA.J.SBZ,MV.MBGA..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-30-1851-47S.MVO_18_1,.MBGA.J.SBN,MV.MBGA..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-30-1851-47S.MVO_18_1,.MBGA.J.SBE,MV.MBGA..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-30-1851-47S.MVO_18_1,.MBLG.J.S Z,MV.MBLG..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-30-1851-47S.MVO_18_1,.MBRY.J.S Z,MV.MBRY..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-30-1851-47S.MVO_18_1,.MBGE.J.SBZ,MV.MBGE..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-30-1851-47S.MVO_18_1,.MBGE.J.SBN,MV.MBGE..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-30-1851-47S.MVO_18_1,.MBGE.J.SBE,MV.MBGE..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-30-1851-47S.MVO_18_1,.MBGH.J.SBZ,MV.MBGH..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-30-1851-47S.MVO_18_1,.MBGH.J.SBN,MV.MBGH..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-30-1851-47S.MVO_18_1,.MBGH.J.SBE,MV.MBGH..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-30-1851-47S.MVO_18_1,.MBWH.J.S Z,MV.MBWH..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-30-1851-47S.MVO_18_1,.MBBE.J.SBZ,MV.MBBE..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-30-1851-47S.MVO_18_1,.MBBE.J.SBN,MV.MBBE..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-30-1851-47S.MVO_18_1,.MBBE.J.SBE,MV.MBBE..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-30-1851-47S.MVO_18_1,.MBGB.J.SBZ,MV.MBGB..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-30-1851-47S.MVO_18_1,.MBGB.J.SBN,MV.MBGB..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-30-1851-47S.MVO_18_1,.MBGB.J.SBE,MV.MBGB..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-03-1635-48S.MVO_18_1,.MBGA.J.SBZ,MV.MBGA..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-03-1635-48S.MVO_18_1,.MBGA.J.SBN,MV.MBGA..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-03-1635-48S.MVO_18_1,.MBGA.J.SBE,MV.MBGA..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-03-1635-48S.MVO_18_1,.MBLG.J.S Z,MV.MBLG..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-03-1635-48S.MVO_18_1,.MBRY.J.S Z,MV.MBRY..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-03-1635-48S.MVO_18_1,.MBGE.J.SBZ,MV.MBGE..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-03-1635-48S.MVO_18_1,.MBGE.J.SBN,MV.MBGE..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-03-1635-48S.MVO_18_1,.MBGE.J.SBE,MV.MBGE..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-03-1635-48S.MVO_18_1,.MBGH.J.SBZ,MV.MBGH..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-03-1635-48S.MVO_18_1,.MBGH.J.SBN,MV.MBGH..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-03-1635-48S.MVO_18_1,.MBGH.J.SBE,MV.MBGH..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-03-1635-48S.MVO_18_1,.MBWH.J.S Z,MV.MBWH..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-03-1635-48S.MVO_18_1,.MBBE.J.SBZ,MV.MBBE..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-03-1635-48S.MVO_18_1,.MBBE.J.SBN,MV.MBBE..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-03-1635-48S.MVO_18_1,.MBBE.J.SBE,MV.MBBE..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-03-1635-48S.MVO_18_1,.MBGB.J.SBZ,MV.MBGB..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-03-1635-48S.MVO_18_1,.MBGB.J.SBN,MV.MBGB..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-03-1635-48S.MVO_18_1,.MBGB.J.SBE,MV.MBGB..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-23-0144-10S.MVO_18_1,.MBGA.J.SBZ,MV.MBGA..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-23-0144-10S.MVO_18_1,.MBGA.J.SBN,MV.MBGA..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-23-0144-10S.MVO_18_1,.MBGA.J.SBE,MV.MBGA..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-23-0144-10S.MVO_18_1,.MBLG.J.S Z,MV.MBLG..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-23-0144-10S.MVO_18_1,.MBRY.J.S Z,MV.MBRY..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-23-0144-10S.MVO_18_1,.MBGE.J.SBZ,MV.MBGE..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-23-0144-10S.MVO_18_1,.MBGE.J.SBN,MV.MBGE..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-23-0144-10S.MVO_18_1,.MBGE.J.SBE,MV.MBGE..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-23-0144-10S.MVO_18_1,.MBGH.J.SBZ,MV.MBGH..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-23-0144-10S.MVO_18_1,.MBGH.J.SBN,MV.MBGH..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-23-0144-10S.MVO_18_1,.MBGH.J.SBE,MV.MBGH..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-23-0144-10S.MVO_18_1,.MBWH.J.S Z,MV.MBWH..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-23-0144-10S.MVO_18_1,.MBBE.J.SBZ,MV.MBBE..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-23-0144-10S.MVO_18_1,.MBBE.J.SBN,MV.MBBE..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-23-0144-10S.MVO_18_1,.MBBE.J.SBE,MV.MBBE..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-23-0144-10S.MVO_18_1,.MBGB.J.SBZ,MV.MBGB..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-23-0144-10S.MVO_18_1,.MBGB.J.SBN,MV.MBGB..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-23-0144-10S.MVO_18_1,.MBGB.J.SBE,MV.MBGB..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-29-1348-37S.MVO_18_1,.MBGA.J.SBZ,MV.MBGA..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-29-1348-37S.MVO_18_1,.MBGA.J.SBN,MV.MBGA..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-29-1348-37S.MVO_18_1,.MBGA.J.SBE,MV.MBGA..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-29-1348-37S.MVO_18_1,.MBLG.J.S Z,MV.MBLG..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-29-1348-37S.MVO_18_1,.MBRY.J.S Z,MV.MBRY..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-29-1348-37S.MVO_18_1,.MBGE.J.SBZ,MV.MBGE..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-29-1348-37S.MVO_18_1,.MBGE.J.SBN,MV.MBGE..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-29-1348-37S.MVO_18_1,.MBGE.J.SBE,MV.MBGE..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-29-1348-37S.MVO_18_1,.MBGH.J.SBZ,MV.MBGH..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-29-1348-37S.MVO_18_1,.MBGH.J.SBN,MV.MBGH..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-29-1348-37S.MVO_18_1,.MBGH.J.SBE,MV.MBGH..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-29-1348-37S.MVO_18_1,.MBWH.J.S Z,MV.MBWH..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-29-1348-37S.MVO_18_1,.MBBE.J.SBZ,MV.MBBE..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-29-1348-37S.MVO_18_1,.MBBE.J.SBN,MV.MBBE..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-29-1348-37S.MVO_18_1,.MBBE.J.SBE,MV.MBBE..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-29-1348-37S.MVO_18_1,.MBGB.J.SBZ,MV.MBGB..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-29-1348-37S.MVO_18_1,.MBGB.J.SBN,MV.MBGB..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-29-1348-37S.MVO_18_1,.MBGB.J.SBE,MV.MBGB..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-27-1151-24S.MVO_18_1,.MBGA.J.SBZ,MV.MBGA..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-27-1151-24S.MVO_18_1,.MBGA.J.SBN,MV.MBGA..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-27-1151-24S.MVO_18_1,.MBGA.J.SBE,MV.MBGA..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-27-1151-24S.MVO_18_1,.MBLG.J.S Z,MV.MBLG..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-27-1151-24S.MVO_18_1,.MBRY.J.S Z,MV.MBRY..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-27-1151-24S.MVO_18_1,.MBGE.J.SBZ,MV.MBGE..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-27-1151-24S.MVO_18_1,.MBGE.J.SBN,MV.MBGE..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-27-1151-24S.MVO_18_1,.MBGE.J.SBE,MV.MBGE..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-27-1151-24S.MVO_18_1,.MBGH.J.SBZ,MV.MBGH..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-27-1151-24S.MVO_18_1,.MBGH.J.SBN,MV.MBGH..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-27-1151-24S.MVO_18_1,.MBGH.J.SBE,MV.MBGH..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-27-1151-24S.MVO_18_1,.MBWH.J.S Z,MV.MBWH..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-27-1151-24S.MVO_18_1,.MBBE.J.SBZ,MV.MBBE..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-27-1151-24S.MVO_18_1,.MBBE.J.SBN,MV.MBBE..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-27-1151-24S.MVO_18_1,.MBBE.J.SBE,MV.MBBE..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-27-1151-24S.MVO_18_1,.MBGB.J.SBZ,MV.MBGB..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-27-1151-24S.MVO_18_1,.MBGB.J.SBN,MV.MBGB..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/10/9710-27-1151-24S.MVO_18_1,.MBGB.J.SBE,MV.MBGB..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-21-2119-50S.MVO_18_1,.MBGA.J.SBZ,MV.MBGA..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-21-2119-50S.MVO_18_1,.MBGA.J.SBN,MV.MBGA..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-21-2119-50S.MVO_18_1,.MBGA.J.SBE,MV.MBGA..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-21-2119-50S.MVO_18_1,.MBLG.J.S Z,MV.MBLG..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-21-2119-50S.MVO_18_1,.MBRY.J.S Z,MV.MBRY..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-21-2119-50S.MVO_18_1,.MBGE.J.SBZ,MV.MBGE..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-21-2119-50S.MVO_18_1,.MBGE.J.SBN,MV.MBGE..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-21-2119-50S.MVO_18_1,.MBGE.J.SBE,MV.MBGE..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-21-2119-50S.MVO_18_1,.MBGH.J.SBZ,MV.MBGH..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-21-2119-50S.MVO_18_1,.MBGH.J.SBN,MV.MBGH..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-21-2119-50S.MVO_18_1,.MBGH.J.SBE,MV.MBGH..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-21-2119-50S.MVO_18_1,.MBWH.J.S Z,MV.MBWH..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-21-2119-50S.MVO_18_1,.MBBE.J.SBZ,MV.MBBE..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-21-2119-50S.MVO_18_1,.MBBE.J.SBN,MV.MBBE..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-21-2119-50S.MVO_18_1,.MBBE.J.SBE,MV.MBBE..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-21-2119-50S.MVO_18_1,.MBGB.J.SBZ,MV.MBGB..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-21-2119-50S.MVO_18_1,.MBGB.J.SBN,MV.MBGB..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-21-2119-50S.MVO_18_1,.MBGB.J.SBE,MV.MBGB..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-10-0510-45S.MVO_18_1,.MBGA.J.SBZ,MV.MBGA..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-10-0510-45S.MVO_18_1,.MBGA.J.SBN,MV.MBGA..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-10-0510-45S.MVO_18_1,.MBGA.J.SBE,MV.MBGA..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-10-0510-45S.MVO_18_1,.MBLG.J.S Z,MV.MBLG..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-10-0510-45S.MVO_18_1,.MBRY.J.S Z,MV.MBRY..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-10-0510-45S.MVO_18_1,.MBGE.J.SBZ,MV.MBGE..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-10-0510-45S.MVO_18_1,.MBGE.J.SBN,MV.MBGE..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-10-0510-45S.MVO_18_1,.MBGE.J.SBE,MV.MBGE..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-10-0510-45S.MVO_18_1,.MBGH.J.SBZ,MV.MBGH..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-10-0510-45S.MVO_18_1,.MBGH.J.SBN,MV.MBGH..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-10-0510-45S.MVO_18_1,.MBGH.J.SBE,MV.MBGH..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-10-0510-45S.MVO_18_1,.MBWH.J.S Z,MV.MBWH..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-10-0510-45S.MVO_18_1,.MBBE.J.SBZ,MV.MBBE..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-10-0510-45S.MVO_18_1,.MBBE.J.SBN,MV.MBBE..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-10-0510-45S.MVO_18_1,.MBBE.J.SBE,MV.MBBE..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-10-0510-45S.MVO_18_1,.MBGB.J.SBZ,MV.MBGB..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-10-0510-45S.MVO_18_1,.MBGB.J.SBN,MV.MBGB..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-10-0510-45S.MVO_18_1,.MBGB.J.SBE,MV.MBGB..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-04-0752-08S.MVO_18_1,.MBGA.J.SBZ,MV.MBGA..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-04-0752-08S.MVO_18_1,.MBGA.J.SBN,MV.MBGA..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-04-0752-08S.MVO_18_1,.MBGA.J.SBE,MV.MBGA..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-04-0752-08S.MVO_18_1,.MBLG.J.S Z,MV.MBLG..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-04-0752-08S.MVO_18_1,.MBRY.J.S Z,MV.MBRY..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-04-0752-08S.MVO_18_1,.MBGE.J.SBZ,MV.MBGE..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-04-0752-08S.MVO_18_1,.MBGE.J.SBN,MV.MBGE..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-04-0752-08S.MVO_18_1,.MBGE.J.SBE,MV.MBGE..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-04-0752-08S.MVO_18_1,.MBGH.J.SBZ,MV.MBGH..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-04-0752-08S.MVO_18_1,.MBGH.J.SBN,MV.MBGH..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-04-0752-08S.MVO_18_1,.MBGH.J.SBE,MV.MBGH..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-04-0752-08S.MVO_18_1,.MBWH.J.S Z,MV.MBWH..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-04-0752-08S.MVO_18_1,.MBBE.J.SBZ,MV.MBBE..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-04-0752-08S.MVO_18_1,.MBBE.J.SBN,MV.MBBE..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-04-0752-08S.MVO_18_1,.MBBE.J.SBE,MV.MBBE..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-04-0752-08S.MVO_18_1,.MBGB.J.SBZ,MV.MBGB..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-04-0752-08S.MVO_18_1,.MBGB.J.SBN,MV.MBGB..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-04-0752-08S.MVO_18_1,.MBGB.J.SBE,MV.MBGB..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-09-1026-19S.MVO_18_1,.MBGA.J.SBZ,MV.MBGA..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-09-1026-19S.MVO_18_1,.MBGA.J.SBN,MV.MBGA..BHN
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-09-1026-19S.MVO_18_1,.MBGA.J.SBE,MV.MBGA..BHE
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-09-1026-19S.MVO_18_1,.MBLG.J.S Z,MV.MBLG..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-09-1026-19S.MVO_18_1,.MBRY.J.S Z,MV.MBRY..SHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-09-1026-19S.MVO_18_1,.MBGE.J.SBZ,MV.MBGE..BHZ
/Users/gt/DATA/MVO/WAV/MVOE_/1997/11/9711-09-1026-19S.MVO_18_1,.MBGE.J.SBN,MV.MBGE..BHN
