,filename,starttime,endtime,hours,npts,nRECS,Fs,numValidTimes,numTimeSkips,passed
1751,20221202.100hz.100hz_Sensors_100Hz108.pkl,2022-11-28 20:00:00.010000,2022-11-28 22:42:16.960000,2.7,973696,973696,100.000095368,973696,0.0,True
1752,20221202.100hz.100hz_Sensors_100Hz109.pkl,2022-11-28 22:42:16.970000,2022-11-29 12:00:00.000000,13.3,917206,917203,100.000095368,917203,2.0,False
1753,20221202.100hz.100hz_Sensors_100Hz11.pkl,2056-06-05 09:34:54.159900,2022-11-06 08:00:00.000000,22.42,1440001,1440000,100.000095368,1440000,0.0,False
1754,20221202.100hz.100hz_Sensors_100Hz110.pkl,2022-11-29 12:00:00.010000,2022-11-29 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1755,20221202.100hz.100hz_Sensors_100Hz111.pkl,2022-11-29 16:00:00.010000,2022-11-29 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1756,20221202.100hz.100hz_Sensors_100Hz112.pkl,2022-11-29 20:00:00.010000,2022-11-30 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1757,20221202.100hz.100hz_Sensors_100Hz113.pkl,2022-11-30 00:00:00.010000,2022-11-30 02:09:55.450000,2.17,779545,779545,100.000095368,779545,0.0,True
1758,20221202.100hz.100hz_Sensors_100Hz114.pkl,2022-11-30 02:09:55.460000,2022-11-30 12:00:00.000000,9.83,923656,923602,100.000095368,923602,1.0,False
1759,20221202.100hz.100hz_Sensors_100Hz115.pkl,2022-11-30 12:00:00.010000,2022-11-30 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1760,20221202.100hz.100hz_Sensors_100Hz116.pkl,2022-11-30 16:00:00.010000,2022-11-30 20:00:00.000000,4.0,1439604,1439604,100.000095368,1439604,4.0,False
1761,20221202.100hz.100hz_Sensors_100Hz117.pkl,2022-11-30 20:00:00.010000,2022-11-30 23:51:11.480000,3.85,1387148,1387148,100.000095368,1387148,0.0,True
1762,20221202.100hz.100hz_Sensors_100Hz118.pkl,2022-11-30 23:51:11.490000,2022-12-01 12:00:00.000000,12.15,875404,875403,100.000095368,875403,2.0,False
1763,20221202.100hz.100hz_Sensors_100Hz119.pkl,2022-12-01 12:00:00.010000,2022-12-01 16:00:00.000000,4.0,1439802,1439802,100.000095368,1439802,2.0,False
1764,20221202.100hz.100hz_Sensors_100Hz12.pkl,2022-11-06 08:00:00.010000,2022-11-06 12:00:00.000000,4.0,1439901,1439901,100.000095368,1439901,1.0,False
1765,20221202.100hz.100hz_Sensors_100Hz120.pkl,2022-12-01 16:00:00.010000,2022-12-01 20:00:00.000000,4.0,1439901,1439901,100.000095368,1439901,1.0,False
1766,20221202.100hz.100hz_Sensors_100Hz121.pkl,2022-12-01 20:00:00.010000,2022-12-02 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1767,20221202.100hz.100hz_Sensors_100Hz122.pkl,2022-12-02 00:00:00.010000,2022-12-02 02:11:52.960000,2.2,791296,791296,100.000095368,791296,0.0,True
1768,20221202.100hz.100hz_Sensors_100Hz123.pkl,2022-12-02 02:11:52.970000,2022-12-02 08:24:42.980000,6.21,2902,2899,100.000095368,2899,0.0,False
1769,20221202.100hz.100hz_Sensors_100Hz13.pkl,2022-11-06 12:00:00.010000,2022-11-06 16:00:00.000000,4.0,1439703,1439703,100.000095368,1439703,3.0,False
1770,20221202.100hz.100hz_Sensors_100Hz14.pkl,2022-11-06 16:00:00.010000,2022-11-06 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1771,20221202.100hz.100hz_Sensors_100Hz15.pkl,2022-11-06 20:00:00.010000,2022-11-07 00:00:00.000000,4.0,1439802,1439802,100.000095368,1439802,2.0,False
1772,20221202.100hz.100hz_Sensors_100Hz16.pkl,2022-11-07 00:00:00.010000,2022-11-07 04:00:00.000000,4.0,1439703,1439703,100.000095368,1439703,3.0,False
1773,20221202.100hz.100hz_Sensors_100Hz17.pkl,2022-11-07 04:00:00.010000,2022-11-07 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1774,20221202.100hz.100hz_Sensors_100Hz18.pkl,2022-11-07 08:00:00.010000,2022-11-07 12:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1775,20221202.100hz.100hz_Sensors_100Hz19.pkl,2022-11-07 12:00:00.010000,2022-11-07 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1776,20221202.100hz.100hz_Sensors_100Hz2.pkl,2022-11-04 16:00:00.010000,2022-11-04 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1777,20221202.100hz.100hz_Sensors_100Hz20.pkl,2022-11-07 16:00:00.010000,2022-11-07 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1778,20221202.100hz.100hz_Sensors_100Hz21.pkl,2022-11-07 20:00:00.010000,2022-11-08 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1779,20221202.100hz.100hz_Sensors_100Hz22.pkl,2022-11-08 00:00:00.010000,2022-11-08 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1780,20221202.100hz.100hz_Sensors_100Hz23.pkl,2022-11-08 04:00:00.010000,2022-11-08 08:00:00.000000,4.0,1439703,1439703,100.000095368,1439703,3.0,False
1781,20221202.100hz.100hz_Sensors_100Hz24.pkl,2022-11-08 08:00:00.010000,2022-11-08 12:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1782,20221202.100hz.100hz_Sensors_100Hz25.pkl,2022-11-08 12:00:00.010000,2022-11-08 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1783,20221202.100hz.100hz_Sensors_100Hz26.pkl,2022-11-08 16:00:00.010000,2022-11-08 20:00:00.000000,4.0,1439802,1439802,100.000095368,1439802,2.0,False
1784,20221202.100hz.100hz_Sensors_100Hz27.pkl,2022-11-08 20:00:00.010000,2022-11-09 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1785,20221202.100hz.100hz_Sensors_100Hz28.pkl,2022-11-09 00:00:00.010000,2022-11-09 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1786,20221202.100hz.100hz_Sensors_100Hz29.pkl,2022-11-09 04:00:00.010000,2022-11-09 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1787,20221202.100hz.100hz_Sensors_100Hz3.pkl,2022-11-04 20:00:00.010000,2022-11-05 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1788,20221202.100hz.100hz_Sensors_100Hz30.pkl,2022-11-09 08:00:00.010000,2022-11-09 12:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1789,20221202.100hz.100hz_Sensors_100Hz31.pkl,2022-11-09 12:00:00.010000,2022-11-09 16:00:00.000000,4.0,1439802,1439802,100.000095368,1439802,2.0,False
1790,20221202.100hz.100hz_Sensors_100Hz32.pkl,2022-11-09 16:00:00.010000,2022-11-09 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1791,20221202.100hz.100hz_Sensors_100Hz33.pkl,2022-11-09 20:00:00.010000,2022-11-10 00:00:00.000000,4.0,1439802,1439802,100.000095368,1439802,2.0,False
1792,20221202.100hz.100hz_Sensors_100Hz34.pkl,2022-11-10 00:00:00.010000,2022-11-10 04:00:00.000000,4.0,1439703,1439703,100.000095368,1439703,3.0,False
1793,20221202.100hz.100hz_Sensors_100Hz35.pkl,2022-11-10 04:00:00.010000,2022-11-10 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1794,20221202.100hz.100hz_Sensors_100Hz36.pkl,2022-11-10 08:00:00.010000,2022-11-10 12:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1795,20221202.100hz.100hz_Sensors_100Hz37.pkl,2022-11-10 12:00:00.010000,2022-11-10 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1796,20221202.100hz.100hz_Sensors_100Hz38.pkl,2022-11-10 16:00:00.010000,2022-11-10 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1797,20221202.100hz.100hz_Sensors_100Hz39.pkl,2022-11-10 20:00:00.010000,2022-11-11 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1798,20221202.100hz.100hz_Sensors_100Hz4.pkl,2022-11-05 00:00:00.010000,2022-11-05 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1799,20221202.100hz.100hz_Sensors_100Hz40.pkl,2022-11-11 00:00:00.010000,2022-11-11 01:04:51.450000,1.08,389145,389145,100.000095368,389145,0.0,True
1800,20221202.100hz.100hz_Sensors_100Hz41.pkl,2022-11-11 01:04:51.460000,2022-11-11 12:00:00.000000,10.92,1005906,1005902,100.000095368,1005902,1.0,False
1801,20221202.100hz.100hz_Sensors_100Hz42.pkl,2022-11-11 12:00:00.010000,2022-11-11 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1802,20221202.100hz.100hz_Sensors_100Hz43.pkl,2022-11-11 16:00:00.010000,2022-11-11 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1803,20221202.100hz.100hz_Sensors_100Hz44.pkl,2022-11-11 20:00:00.010000,2022-11-12 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1804,20221202.100hz.100hz_Sensors_100Hz45.pkl,2022-11-12 00:00:00.010000,2022-11-12 00:40:13.440000,0.67,241344,241344,100.000095368,241344,0.0,True
1805,20221202.100hz.100hz_Sensors_100Hz46.pkl,2022-11-12 00:40:13.450000,2022-11-13 12:00:00.000000,11.33,1121807,1121802,100.000095368,1121802,1.0,False
1806,20221202.100hz.100hz_Sensors_100Hz47.pkl,2022-11-13 12:00:00.010000,2022-11-13 13:48:55.420000,1.82,653542,653542,100.000095368,653542,0.0,True
1807,20221202.100hz.100hz_Sensors_100Hz48.pkl,2022-11-13 13:48:55.430000,2022-11-14 12:00:00.000000,22.18,999609,999602,100.000095368,999602,1.0,False
1808,20221202.100hz.100hz_Sensors_100Hz49.pkl,2022-11-14 12:00:00.010000,2022-11-14 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1809,20221202.100hz.100hz_Sensors_100Hz5.pkl,2022-11-05 04:00:00.010000,2022-11-05 08:00:00.000000,4.0,1439901,1439901,100.000095368,1439901,1.0,False
1810,20221202.100hz.100hz_Sensors_100Hz50.pkl,2022-11-14 16:00:00.010000,2022-11-14 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1811,20221202.100hz.100hz_Sensors_100Hz51.pkl,2022-11-14 20:00:00.010000,2022-11-15 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1812,20221202.100hz.100hz_Sensors_100Hz52.pkl,2022-11-15 00:00:00.010000,2022-11-15 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1813,20221202.100hz.100hz_Sensors_100Hz53.pkl,2022-11-15 04:00:00.010000,2022-11-15 04:35:13.400000,0.59,211340,211340,100.000095368,211340,0.0,True
1814,20221202.100hz.100hz_Sensors_100Hz54.pkl,2022-11-15 04:35:13.410000,2022-11-15 12:00:00.000000,7.41,983453,983402,100.000095368,983402,1.0,False
1815,20221202.100hz.100hz_Sensors_100Hz55.pkl,2022-11-15 12:00:00.010000,2022-11-15 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1816,20221202.100hz.100hz_Sensors_100Hz56.pkl,2022-11-15 16:00:00.010000,2022-11-15 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1817,20221202.100hz.100hz_Sensors_100Hz57.pkl,2022-11-15 20:00:00.010000,2022-11-15 23:21:20.380000,3.36,1208038,1208038,100.000095368,1208038,0.0,True
1818,20221202.100hz.100hz_Sensors_100Hz58.pkl,2022-11-15 23:21:20.390000,2022-11-16 12:00:00.000000,12.64,990014,990003,100.000095368,990003,2.0,False
1819,20221202.100hz.100hz_Sensors_100Hz59.pkl,2022-11-16 12:00:00.010000,2022-11-16 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1820,20221202.100hz.100hz_Sensors_100Hz6.pkl,2022-11-05 08:00:00.010000,2022-11-05 12:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1821,20221202.100hz.100hz_Sensors_100Hz60.pkl,2022-11-16 16:00:00.010000,2022-11-16 20:00:00.000000,4.0,1439802,1439802,100.000095368,1439802,2.0,False
1822,20221202.100hz.100hz_Sensors_100Hz61.pkl,2022-11-16 20:00:00.010000,2022-11-16 22:44:53.370000,2.75,989337,989337,100.000095368,989337,0.0,True
1823,20221202.100hz.100hz_Sensors_100Hz62.pkl,2022-11-16 22:44:53.380000,2022-11-17 12:00:00.000000,13.25,974564,974502,100.000095368,974502,1.0,False
1824,20221202.100hz.100hz_Sensors_100Hz63.pkl,2022-11-17 12:00:00.010000,2022-11-17 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1825,20221202.100hz.100hz_Sensors_100Hz64.pkl,2022-11-17 16:00:00.010000,2022-11-17 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1826,20221202.100hz.100hz_Sensors_100Hz65.pkl,2022-11-17 20:00:00.010000,2022-11-18 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1827,20221202.100hz.100hz_Sensors_100Hz66.pkl,2022-11-18 00:00:00.010000,2022-11-18 03:50:43.450000,3.85,1384345,1384345,100.000095368,1384345,0.0,True
1828,20221202.100hz.100hz_Sensors_100Hz67.pkl,2022-11-18 03:50:43.460000,2022-11-18 12:00:00.000000,8.15,876107,876103,100.000095368,876103,2.0,False
1829,20221202.100hz.100hz_Sensors_100Hz68.pkl,2022-11-18 12:00:00.010000,2022-11-18 16:00:00.000000,4.0,1439802,1439802,100.000095368,1439802,2.0,False
1830,20221202.100hz.100hz_Sensors_100Hz69.pkl,2022-11-18 16:00:00.010000,2022-11-18 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1831,20221202.100hz.100hz_Sensors_100Hz7.pkl,2022-11-05 12:00:00.010000,2022-11-05 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1832,20221202.100hz.100hz_Sensors_100Hz70.pkl,2022-11-18 20:00:00.010000,2022-11-19 00:00:00.000000,4.0,1439703,1439703,100.000095368,1439703,3.0,False
1833,20221202.100hz.100hz_Sensors_100Hz71.pkl,2022-11-19 00:00:00.010000,2022-11-19 03:18:50.940000,3.31,1192896,1192896,100.000095368,1192896,2.0,False
1834,20221202.100hz.100hz_Sensors_100Hz72.pkl,2022-11-19 03:18:50.950000,2022-11-19 12:00:00.000000,8.69,840108,840103,100.000095368,840103,2.0,False
1835,20221202.100hz.100hz_Sensors_100Hz73.pkl,2022-11-19 12:00:00.010000,2022-11-19 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1836,20221202.100hz.100hz_Sensors_100Hz74.pkl,2022-11-19 16:00:00.010000,2022-11-19 20:00:00.000000,4.0,1439802,1439802,100.000095368,1439802,2.0,False
1837,20221202.100hz.100hz_Sensors_100Hz75.pkl,2022-11-19 20:00:00.010000,2022-11-20 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1838,20221202.100hz.100hz_Sensors_100Hz76.pkl,2022-11-20 00:00:00.010000,2022-11-20 00:34:22.460000,0.57,206246,206246,100.000095368,206246,0.0,True
1839,20221202.100hz.100hz_Sensors_100Hz77.pkl,2022-11-20 00:34:22.470000,2022-11-20 12:00:00.000000,11.43,649805,649802,100.000095368,649802,1.0,False
1840,20221202.100hz.100hz_Sensors_100Hz78.pkl,2022-11-20 12:00:00.010000,2022-11-20 14:12:54.910000,2.22,797491,797491,100.000095368,797491,0.0,True
1841,20221202.100hz.100hz_Sensors_100Hz79.pkl,2022-11-20 14:12:54.920000,2022-11-21 12:00:00.000000,21.78,754859,754801,100.000095368,754801,0.0,False
1842,20221202.100hz.100hz_Sensors_100Hz8.pkl,2022-11-05 16:00:00.010000,2022-11-05 20:00:00.000000,4.0,1439802,1439802,100.000095368,1439802,2.0,False
1843,20221202.100hz.100hz_Sensors_100Hz80.pkl,2022-11-21 12:00:00.010000,2022-11-21 15:24:58.870000,3.42,1229491,1229491,100.000095368,1229491,4.0,False
1844,20221202.100hz.100hz_Sensors_100Hz81.pkl,2022-11-21 15:24:58.880000,2022-11-21 18:08:55.460000,2.73,429209,429209,100.000095368,429209,1.0,False
1845,20221202.100hz.100hz_Sensors_100Hz82.pkl,2022-11-21 18:08:55.470000,2022-11-22 12:00:00.000000,17.85,285605,285602,100.000095368,285602,1.0,False
1846,20221202.100hz.100hz_Sensors_100Hz83.pkl,2022-11-22 12:00:00.010000,2022-11-22 12:31:11.870000,0.52,187187,187187,100.000095368,187187,0.0,True
1847,20221202.100hz.100hz_Sensors_100Hz84.pkl,2022-11-22 12:31:11.880000,2022-11-22 16:00:00.000000,3.48,334165,334165,100.000095368,334165,3.0,False
1848,20221202.100hz.100hz_Sensors_100Hz85.pkl,2022-11-22 16:00:00.010000,2022-11-22 16:40:41.470000,0.68,244147,244147,100.000095368,244147,0.0,True
1849,20221202.100hz.100hz_Sensors_100Hz86.pkl,2022-11-22 16:40:41.480000,2022-11-23 12:00:00.000000,19.32,593504,593502,100.000095368,593502,1.0,False
1850,20221202.100hz.100hz_Sensors_100Hz87.pkl,2022-11-23 12:00:00.010000,2022-11-23 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1851,20221202.100hz.100hz_Sensors_100Hz88.pkl,2022-11-23 16:00:00.010000,2022-11-23 19:40:17.460000,3.67,1321548,1321548,100.000095368,1321548,2.0,False
1852,20221202.100hz.100hz_Sensors_100Hz89.pkl,2022-11-23 19:40:17.470000,2022-11-24 12:00:00.000000,16.33,839906,839903,100.000095368,839903,2.0,False
1853,20221202.100hz.100hz_Sensors_100Hz9.pkl,2022-11-05 20:00:00.010000,2022-11-06 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1854,20221202.100hz.100hz_Sensors_100Hz90.pkl,2022-11-24 12:00:00.010000,2022-11-24 16:00:00.000000,4.0,1439901,1439901,100.000095368,1439901,1.0,False
1855,20221202.100hz.100hz_Sensors_100Hz91.pkl,2022-11-24 16:00:00.010000,2022-11-24 19:48:46.460000,3.81,1372646,1372646,100.000095368,1372646,0.0,True
1856,20221202.100hz.100hz_Sensors_100Hz92.pkl,2022-11-24 19:48:46.470000,2022-11-25 12:00:00.000000,16.19,935504,935501,100.000095368,935501,0.0,False
1857,20221202.100hz.100hz_Sensors_100Hz93.pkl,2022-11-25 12:00:00.010000,2022-11-25 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1858,20221202.100hz.100hz_Sensors_100Hz94.pkl,2022-11-25 16:00:00.010000,2022-11-25 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1859,20221202.100hz.100hz_Sensors_100Hz95.pkl,2022-11-25 20:00:00.010000,2022-11-25 23:45:47.900000,3.76,1354790,1354790,100.000095368,1354790,0.0,True
1860,20221202.100hz.100hz_Sensors_100Hz96.pkl,2022-11-25 23:45:47.910000,2022-11-26 12:00:00.000000,12.24,897613,897604,100.000095368,897604,3.0,False
1861,20221202.100hz.100hz_Sensors_100Hz97.pkl,2022-11-26 12:00:00.010000,2022-11-26 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1862,20221202.100hz.100hz_Sensors_100Hz98.pkl,2022-11-26 16:00:00.010000,2022-11-26 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1863,20221202.100hz.100hz_Sensors_100Hz99.pkl,2022-11-26 20:00:00.010000,2022-11-27 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1864,20221202.Baro.100hz_Baro_Sensors0.pkl,2022-11-04 10:10:56.220000,2022-11-04 12:00:00.000000,1.82,652266,652266,100.000095368,652266,1.0,False
1865,20221202.Baro.100hz_Baro_Sensors1.pkl,2087-07-03 08:43:56.664100,2022-11-04 16:00:00.000000,7.27,1440001,1440000,100.000095368,1440000,0.0,False
1866,20221202.Baro.100hz_Baro_Sensors10.pkl,2022-11-06 00:00:00.010000,2022-11-06 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1867,20221202.Baro.100hz_Baro_Sensors100.pkl,2003-07-02 09:16:38.469000,2022-11-27 01:29:15.300000,16.21,535531,535530,100.000095368,535530,0.0,False
1868,20221202.Baro.100hz_Baro_Sensors101.pkl,2009-11-21 08:23:14.475400,2022-11-27 12:00:00.000000,3.61,828039,123496891,100.000095368,828039,4.0,False
1869,20221202.Baro.100hz_Baro_Sensors102.pkl,2019-06-14 20:26:02.846600,2022-11-27 16:00:00.000000,19.57,1440001,1440000,100.000095368,1440000,0.0,False
1870,20221202.Baro.100hz_Baro_Sensors103.pkl,2022-11-27 16:00:00.010000,2022-11-27 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1871,20221202.Baro.100hz_Baro_Sensors104.pkl,2022-11-27 20:00:00.010000,2022-11-27 22:20:12.160000,2.34,841216,841216,100.000095368,841216,0.0,True
1872,20221202.Baro.100hz_Baro_Sensors105.pkl,2022-11-27 22:20:12.170000,2022-11-28 12:00:00.000000,13.66,528633,528619,100.000095368,528619,2.0,False
1873,20221202.Baro.100hz_Baro_Sensors106.pkl,2015-09-24 20:27:10.558600,2022-11-28 16:00:00.000000,19.55,1440001,1440000,100.000095368,1440000,0.0,False
1874,20221202.Baro.100hz_Baro_Sensors107.pkl,2026-05-13 13:28:02.398600,2022-11-28 20:00:00.000000,6.53,1440001,1440000,100.000095368,1440000,0.0,False
1875,20221202.Baro.100hz_Baro_Sensors108.pkl,2022-11-28 20:00:00.010000,2022-11-28 22:42:17.170000,2.7,973717,973717,100.000095368,973717,0.0,True
1876,20221202.Baro.100hz_Baro_Sensors109.pkl,2022-11-28 22:42:17.180000,2022-11-29 12:00:00.000000,13.3,917707,917673,100.000095368,917673,2.0,False
1877,20221202.Baro.100hz_Baro_Sensors11.pkl,2022-11-06 04:00:00.010000,2022-11-06 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1878,20221202.Baro.100hz_Baro_Sensors110.pkl,2096-07-16 23:49:23.832100,2022-11-29 16:00:00.000000,16.18,1440001,1440000,100.000095368,1440000,0.0,False
1879,20221202.Baro.100hz_Baro_Sensors111.pkl,2085-05-18 03:15:33.086600,2022-11-29 20:00:00.000000,16.74,1440001,1440000,100.000095368,1440000,0.0,False
1880,20221202.Baro.100hz_Baro_Sensors112.pkl,2022-11-29 20:00:00.010000,2022-11-30 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1881,20221202.Baro.100hz_Baro_Sensors113.pkl,2022-11-30 00:00:00.010000,2022-11-30 02:09:55.620000,2.17,779562,779562,100.000095368,779562,0.0,True
1882,20221202.Baro.100hz_Baro_Sensors114.pkl,2022-11-30 02:09:55.630000,2022-11-30 12:00:00.000000,9.83,924027,923994,100.000095368,923994,2.0,False
1883,20221202.Baro.100hz_Baro_Sensors115.pkl,2045-07-01 04:14:27.140900,2022-11-30 16:00:00.000000,11.76,1440001,1440000,100.000095368,1440000,0.0,False
1884,20221202.Baro.100hz_Baro_Sensors116.pkl,2022-11-30 16:00:00.010000,2022-11-30 20:00:00.000000,4.0,1439994,1439994,100.000095368,1439994,2.0,False
1885,20221202.Baro.100hz_Baro_Sensors117.pkl,2022-11-30 20:00:00.010000,2022-11-30 23:51:11.780000,3.85,1387178,1387178,100.000095368,1387178,0.0,True
1886,20221202.Baro.100hz_Baro_Sensors118.pkl,2018-05-19 13:10:35.217600,2022-12-01 12:00:00.000000,22.82,875914,875904,100.000095368,875904,2.0,False
1887,20221202.Baro.100hz_Baro_Sensors119.pkl,2022-12-01 12:00:00.010000,2022-12-01 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1888,20221202.Baro.100hz_Baro_Sensors12.pkl,2022-11-06 08:00:00.010000,2022-11-06 12:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1889,20221202.Baro.100hz_Baro_Sensors120.pkl,2022-12-01 16:00:00.010000,2022-12-01 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1890,20221202.Baro.100hz_Baro_Sensors121.pkl,2022-12-01 20:00:00.010000,2022-12-02 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1891,20221202.Baro.100hz_Baro_Sensors122.pkl,2008-10-23 13:50:00.798400,2022-12-02 02:11:53.170000,12.36,791318,791317,100.000095368,791317,0.0,False
1892,20221202.Baro.100hz_Baro_Sensors123.pkl,2022-12-02 02:11:53.180000,2022-12-02 08:24:47.810000,6.22,3664,3649,100.000095368,3649,0.0,False
1893,20221202.Baro.100hz_Baro_Sensors13.pkl,2022-11-06 12:00:00.010000,2022-11-06 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1894,20221202.Baro.100hz_Baro_Sensors14.pkl,2089-08-19 15:20:03.192100,2022-11-06 20:00:00.000000,4.67,1440001,1440000,100.000095368,1440000,0.0,False
1895,20221202.Baro.100hz_Baro_Sensors15.pkl,2092-04-14 14:29:24.753700,2022-11-07 00:00:00.000000,9.51,1440001,1440000,100.000095368,1440000,0.0,False
1896,20221202.Baro.100hz_Baro_Sensors16.pkl,2022-11-07 00:00:00.010000,2022-11-07 04:00:00.000000,4.0,1439996,1439996,100.000095368,1439996,2.0,False
1897,20221202.Baro.100hz_Baro_Sensors17.pkl,1999-03-31 15:06:41.272200,2022-11-07 08:00:00.000000,16.89,1439998,1439997,100.000095368,1439997,2.0,False
1898,20221202.Baro.100hz_Baro_Sensors18.pkl,2022-11-07 08:00:00.010000,2022-11-07 12:00:00.000000,4.0,1439996,1439996,100.000095368,1439996,2.0,False
1899,20221202.Baro.100hz_Baro_Sensors19.pkl,2022-11-07 12:00:00.010000,2022-11-07 16:00:00.000000,4.0,1439996,1439996,100.000095368,1439996,2.0,False
1900,20221202.Baro.100hz_Baro_Sensors2.pkl,2022-11-04 16:00:00.010000,2022-11-04 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1901,20221202.Baro.100hz_Baro_Sensors20.pkl,2022-11-07 16:00:00.010000,2022-11-07 20:00:00.000000,4.0,1439988,1439988,100.000095368,1439988,1.0,False
1902,20221202.Baro.100hz_Baro_Sensors21.pkl,2088-07-26 14:20:51.883300,2022-11-08 00:00:00.000000,9.65,1439997,1439996,100.000095368,1439996,2.0,False
1903,20221202.Baro.100hz_Baro_Sensors22.pkl,2022-11-08 00:00:00.010000,2022-11-08 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1904,20221202.Baro.100hz_Baro_Sensors23.pkl,2122-08-02 08:56:49.246600,2022-11-08 08:00:00.000000,23.05,1439998,1439997,100.000095368,1439997,2.0,False
1905,20221202.Baro.100hz_Baro_Sensors24.pkl,2022-11-08 08:00:00.010000,2022-11-08 12:00:00.000000,4.0,1440008,1440008,100.000095368,1440008,1.0,False
1906,20221202.Baro.100hz_Baro_Sensors25.pkl,2022-11-08 12:00:00.010000,2022-11-08 16:00:00.000000,4.0,1439988,1439988,100.000095368,1439988,1.0,False
