,Fs,Unnamed: 0,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,energy,filetime,id,kurtosis,medianF,noise_level,num_gaps,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,signal_level,skewness,snr,starttime,units
8,75.19,8,0.174526348849,-0.959114820684,1.8,0.0,1.0,607759.720348,1996-10-30T02:39:56.040000Z,MV.MBGE..SHN,0.66,6.1,330.614702066,0,70.7388484018,0.4,782.289080046,11.56,100.0,4.96,-116.982556511,782.289080046,-2.81271512989,2.04904789869,-545.556994466,162.76141225,162.737106866,107.173532709,782.289080046,0.18,2.36616543414,1996-10-30T02:39:56.040000Z,Counts
9,75.19,9,0.141525836474,-1.20917934358,1.7,0.0,1.0,663874.205796,1996-10-30T02:39:56.040000Z,MV.MBGE..SHE,0.6,6.0,368.419896589,0,73.166641709,0.4,587.151280961,16.09,100.0,4.97,-102.312825313,574.303981792,0.408057897914,-5.22517925041,-587.151280961,170.10943031,170.108940886,98.4568650907,587.151280961,0.1,1.5937013348,1996-10-30T02:39:56.040000Z,Counts
10,75.19,10,0.382642276976,-1.36018413321,1.7,0.0,1.0,296077.241446,1996-10-30T02:39:56.040000Z,MV.MBGH..SHZ,0.09,6.7,251.590792967,0,47.2337323492,0.6,377.989514253,11.64,100.0,4.91,-71.5245182174,377.989514253,1.85340204962,-4.61771033692,-331.050490216,113.60253055,113.587410606,79.5149712039,377.989514253,0.08,1.50239804007,1996-10-30T02:39:56.040000Z,Counts
11,75.19,11,-0.734300578399,-2.06030487399,4.1,0.0,1.0,1063720.06602,1996-10-30T02:39:56.040000Z,MV.MBGH..SHN,1.42,5.5,387.527594794,0,84.2951292504,1.3,1033.98711737,15.21,100.0,5.01,-137.710810175,1033.98711737,1.04201127389,4.65761323139,-918.094115694,215.327336612,215.324815349,134.435279509,1033.98711737,-0.05,2.66816384501,1996-10-30T02:39:56.040000Z,Counts
12,75.19,12,-0.510996406103,-1.88017293153,3.9,0.0,1.0,988043.011716,1996-10-30T02:39:56.040000Z,MV.MBGH..SHE,0.17,5.4,440.066776802,0,84.3703656971,0.9,741.630890919,12.87,100.0,5.03,-139.552211284,671.754205811,0.922123726492,3.5470111186,-741.630890919,207.526431424,207.52438273,135.212333672,741.630890919,0.02,1.68526898647,1996-10-30T02:39:56.040000Z,Counts
13,75.19,13,0.466350935431,-0.378696918382,2.5,0.0,1.0,45378.5588255,1996-10-30T02:39:56.040000Z,MV.MBWH..SHZ,5.22,6.7,97.367064184,0,16.1713150167,1.3,311.235515567,10.75,100.0,4.37,-26.3042106013,311.235515567,-0.020844089308,3.59444263082,-264.752321918,44.4744762372,44.4744713527,24.5574856181,311.235515567,-0.09,3.19651740736,1996-10-30T02:39:56.040000Z,Counts
14,75.19,14,2.63343952202,0.979671804644,11.2,6.7,1.0,313576.184276,1996-10-30T02:39:56.040000Z,MV.MBWH..BHN,21.11,11.9,275.152356605,0,23.9455859724,9.4,1166.94352063,10.77,100.0,4.57,-27.1070405966,928.915844546,-0.0684640929587,0.685521712226,-1166.94352063,116.911444985,116.911424939,26.8230734438,1166.94352063,-0.48,4.24108132321,1996-10-30T02:39:56.040000Z,Counts
15,75.19,15,0.718243107229,-0.77457576464,7.2,0.8,1.0,1572061.43993,1996-10-30T02:39:56.040000Z,MV.MBBE..SHZ,0.33,7.8,532.443991896,0,87.3062020686,2.1,1048.84349405,14.64,100.0,4.99,-165.909519891,815.265679666,1.34873142285,2.47563573514,-1048.84349405,261.770227455,261.766752865,173.237978759,1048.84349405,-0.14,1.96986633339,1996-10-30T02:39:56.040000Z,Counts
16,75.19,16,0.155989092246,-1.22423035338,4.3,0.6,1.0,4357230.30307,1996-10-30T02:39:56.040000Z,MV.MBBE..SHN,0.21,5.8,898.176107901,0,166.852236729,1.9,1615.37165889,14.11,100.0,5.06,-298.481360788,1311.2197043,0.127549512884,-10.4115983676,-1615.37165889,435.803536702,435.803518036,280.575086735,1615.37165889,0.04,1.7985021475,1996-10-30T02:39:56.040000Z,Counts
17,75.19,17,0.115690567487,-1.21088592775,4.1,0.3,1.0,3110548.86149,1996-10-30T02:39:56.040000Z,MV.MBBE..SHE,0.15,6.2,726.242684273,0,142.224057471,1.6,1258.33604454,22.02,100.0,5.06,-230.436913324,1229.20511972,2.96498221624,7.8754656918,-1258.33604454,368.21714521,368.205207604,246.217626682,1258.33604454,-0.11,1.73266605199,1996-10-30T02:39:56.040000Z,Counts
18,75.19,18,-0.343690213071,-1.31118029019,1.5,0.0,1.0,155832.900045,1996-10-30T02:39:56.040000Z,MV.MBGB..SHZ,-0.37,5.5,180.90515192,0,49.4998909074,0.4,242.522755505,16.53,100.0,4.92,-59.1441425135,242.522755505,1.07464855298,-2.52217331301,-239.746433427,82.4166711516,82.409664568,59.9701843304,242.522755505,0.11,1.34060723496,1996-10-30T02:39:56.040000Z,Counts
19,75.19,19,-0.891060480811,-2.15529384114,1.8,0.0,1.0,529449.60771,1996-10-30T02:39:56.040000Z,MV.MBGB..SHN,-0.07,4.7,313.722910473,0,80.1893104683,0.6,457.090299178,20.39,100.0,5.03,-104.41222357,435.818209097,0.482109946286,8.54891463735,-457.090299178,151.91400314,151.913238133,97.8904296046,457.090299178,-0.08,1.45698730924,1996-10-30T02:39:56.040000Z,Counts
20,75.19,20,-0.961087926403,-2.08481155062,1.6,0.0,1.0,382863.957285,1996-10-30T02:39:56.040000Z,MV.MBGB..SHE,-0.27,4.0,279.10284048,0,73.8680646808,0.4,372.511437502,17.04,100.0,4.97,-85.7694127029,372.511437502,-1.02945298346,3.32587173879,-334.544854555,129.183704604,129.179602731,91.6830488111,372.511437502,-0.12,1.33467447648,1996-10-30T02:39:56.040000Z,Counts
0,75.19,0,0.849348088971,-0.946913658895,6.2,0.0,1.0,2554753.33225,1996-10-30T23:38:06.040000Z,MV.MBGA..SHZ,6.99,10.4,568.448702593,0,69.0629461372,2.3,2034.59234285,11.78,100.0,5.06,-128.57351004,1635.28219436,0.516297207573,1.86096819638,-2034.59234285,274.463400219,274.462914611,126.4824214,2034.59234285,0.13,3.57920131327,1996-10-30T23:38:06.040000Z,Counts
1,75.19,1,-0.585680661622,-1.97608896777,3.4,1.0,1.0,8227582.0765,1996-10-30T23:38:06.040000Z,MV.MBGA..SHN,2.96,7.7,1217.76347774,0,205.338202129,2.1,2741.99136144,12.61,100.0,5.19,-244.578685514,2142.07546404,1.29436462917,-5.49276926732,-2741.99136144,492.545169157,492.543468417,232.143082493,2741.99136144,-0.05,2.25166168273,1996-10-30T23:38:06.040000Z,Counts
2,75.19,2,-0.688185859815,-1.9753482,3.5,1.3,1.0,7349077.3358,1996-10-30T23:38:06.040000Z,MV.MBGA..SHE,3.19,7.5,1167.80458973,0,206.273971247,2.3,2430.13359692,11.84,100.0,5.17,-218.473804362,2004.98273738,1.10824889833,3.95890187131,-2430.13359692,465.507155388,465.505836163,237.440451521,2430.13359692,-0.28,2.08094198146,1996-10-30T23:38:06.040000Z,Counts
3,75.19,3,0.80543453344,-1.04254126532,5.7,0.7,1.0,1796846.20117,1996-10-30T23:38:06.040000Z,MV.MBLG..SHZ,7.83,9.5,550.778589666,0,56.1636151253,3.4,1654.08584496,12.44,100.0,4.9,-105.6974628,1424.41304633,-0.754419063921,-2.06330641981,-1654.08584496,230.178844249,230.177607928,101.872181123,1654.08584496,-0.26,3.00317745823,1996-10-30T23:38:06.040000Z,Counts
4,75.19,4,2.69532175914,0.160480464743,19.6,10.1,1.0,22159469.5031,1996-10-30T23:38:06.040000Z,MV.MBLG..BHN,18.85,15.3,2101.20426751,0,117.366699542,15.6,6463.02238627,12.09,100.0,5.09,-218.872701267,6463.02238627,-0.27292330775,-4.97516396555,-6445.36627064,808.331739301,808.331693226,209.996873821,6463.02238627,0.31,3.07586581953,1996-10-30T23:38:06.040000Z,Counts
5,75.19,5,0.52880321245,-1.03945348731,5.1,0.0,1.0,1180648.92458,1996-10-30T23:38:06.040000Z,MV.MBRY..SHZ,5.77,8.0,400.533551869,0,54.2931103208,1.8,1509.50681875,13.5,100.0,4.86,-93.9371351869,1509.50681875,0.69330908943,2.47852658633,-1242.04287372,186.582256096,186.58096798,100.608914776,1509.50681875,0.03,3.76874000118,1996-10-30T23:38:06.040000Z,Counts
6,75.19,6,2.39015272147,0.189446219876,15.8,3.0,1.0,6548587.20275,1996-10-30T23:38:06.040000Z,MV.MBRY..BHN,15.01,13.7,787.696718153,0,77.947818682,10.0,4716.05465023,13.47,100.0,5.05,-200.821831893,4716.05465023,-0.00280536268893,-2.90877127162,-2820.22560996,439.4239865,439.423986491,197.868780376,4716.05465023,0.73,5.98714523185,1996-10-30T23:38:06.040000Z,Counts
7,75.19,7,0.759036163575,-0.605801985052,2.9,0.0,1.0,3377406.48277,1996-10-30T23:38:06.040000Z,MV.MBGE..SHZ,2.53,10.2,651.24472295,0,101.777506011,0.7,1538.22240452,14.26,100.0,5.16,-179.070784132,1538.22240452,2.51274554955,-3.64173493543,-1527.13522911,315.574293443,315.564289475,177.09724841,1538.22240452,0.24,2.3619729271,1996-10-30T23:38:06.040000Z,Counts
8,75.19,8,-0.49962446317,-1.84632690532,3.4,0.0,1.0,8202792.22529,1996-10-30T23:38:06.040000Z,MV.MBGE..SHN,2.19,6.5,1107.15473926,0,191.400780438,1.3,2482.27437317,14.9,100.0,5.22,-287.213355828,2482.27437317,-0.279113300767,-3.30749918161,-1780.44123861,491.802585701,491.802506498,274.325435326,2482.27437317,0.3,2.24203021054,1996-10-30T23:38:06.040000Z,Counts
9,75.19,9,-0.645757407157,-2.19000667729,4.0,0.0,1.0,9904690.33531,1996-10-30T23:38:06.040000Z,MV.MBGE..SHE,0.99,6.3,1023.95526839,0,199.851897802,1.0,2202.41635997,13.31,100.0,5.21,-329.353753151,2111.78323301,-7.08847716783,-23.3995530093,-2202.41635997,540.418743348,540.372252853,336.038849249,2202.41635997,-0.14,2.15089118437,1996-10-30T23:38:06.040000Z,Counts
10,75.19,10,0.925808672244,-1.3464810629,15.9,0.0,1.0,2389101.38243,1996-10-30T23:38:06.040000Z,MV.MBGH..SHZ,0.02,11.9,523.881566162,0,95.043226528,0.6,976.752796385,3.38,100.0,5.09,-180.406376552,976.752796385,-2.13106974591,-18.557240792,-875.363329859,265.416086917,265.407531423,174.935729704,976.752796385,0.15,1.86445345566,1996-10-30T23:38:06.040000Z,Counts
11,75.19,11,-0.731084090034,-2.09871992893,2.9,0.3,1.0,8765019.76444,1996-10-30T23:38:06.040000Z,MV.MBGH..SHN,-0.07,9.1,1001.84548281,0,238.605404249,1.5,1735.39427404,18.74,100.0,5.22,-334.394907824,1735.39427404,-2.22900611421,17.1947231027,-1625.90296744,508.377594764,508.372708148,358.816793348,1735.39427404,-0.1,1.73219753327,1996-10-30T23:38:06.040000Z,Counts
12,75.19,12,-0.899851478797,-2.17305959272,3.3,0.1,1.0,8341593.83532,1996-10-30T23:38:06.040000Z,MV.MBGH..SHE,1.12,7.3,1060.3491366,0,221.472740234,1.8,2330.36098632,1.42,100.0,5.2,-326.338414595,2034.73265071,-1.61914592644,4.705689386,-2330.36098632,495.946091503,495.943448433,324.247239179,2330.36098632,-0.15,2.19772988526,1996-10-30T23:38:06.040000Z,Counts
13,75.19,13,-0.330393689027,-1.55512895648,2.7,0.3,1.0,90500.4323921,1996-10-30T23:38:06.040000Z,MV.MBWH..SHZ,0.19,10.0,100.48871701,0,23.7019404648,1.5,200.654484024,0.19,100.0,4.46,-34.466160942,171.154707669,-0.567118204779,-2.37553605798,-200.654484024,51.6577253929,51.6546122792,34.6612335032,200.654484024,-0.05,1.99678620639,1996-10-30T23:38:06.040000Z,Counts
14,75.19,14,1.98981491983,-0.0145615934697,30.4,13.9,1.0,713391.033568,1996-10-30T23:38:06.040000Z,MV.MBWH..BHN,0.87,18.7,278.322094753,0,30.7542716012,27.6,736.929981306,12.83,100.0,4.84,-91.7714765999,736.929981306,0.260986754713,0.554856307969,-690.067762656,145.035319314,145.035084495,93.1305297386,736.929981306,-0.01,2.64775953903,1996-10-30T23:38:06.040000Z,Counts
15,75.19,15,0.815622549949,-0.406318502176,3.0,0.0,1.0,7230665.6764,1996-10-30T23:38:06.040000Z,MV.MBBE..SHZ,-0.01,9.6,808.674903498,0,168.679595856,1.6,1734.82728082,25.93,100.0,5.16,-305.714179525,1734.82728082,3.01620500758,12.6541396443,-1412.85524202,461.741695132,461.731843747,316.710962432,1734.82728082,-0.02,2.14527157121,1996-10-30T23:38:06.040000Z,Counts
16,75.19,16,0.078517492776,-1.34786659626,3.0,0.2,1.0,17526644.6623,1996-10-30T23:38:06.040000Z,MV.MBBE..SHN,0.33,7.7,1235.65694562,0,305.481179375,1.5,2738.09595277,23.81,100.0,5.23,-475.415286633,2328.76950329,-3.97555486258,-14.1046168291,-2738.09595277,718.884869606,718.873876777,482.57167231,2738.09595277,-0.09,2.21590301618,1996-10-30T23:38:06.040000Z,Counts
17,75.19,17,-0.082812638551,-1.3616035232,2.4,0.0,1.0,13920380.0213,1996-10-30T23:38:06.040000Z,MV.MBBE..SHE,0.08,7.5,1463.88376648,0,297.526555204,1.2,2162.154868,3.09,100.0,5.22,-437.732730058,2121.10191347,5.96691545504,1.55364736342,-2162.154868,640.671637103,640.643849973,437.910808497,2162.154868,0.01,1.476999006,1996-10-30T23:38:06.040000Z,Counts
18,75.19,18,-0.407577237734,-1.37770025328,1.7,0.0,1.0,927548.770073,1996-10-30T23:38:06.040000Z,MV.MBGB..SHZ,-0.21,5.8,285.028510305,0,94.1180298353,0.6,530.466189762,2.45,100.0,4.99,-118.640731145,530.466189762,-0.00498566304049,-0.179928537076,-451.689320416,165.378226063,165.378225987,111.176657049,530.466189762,0.15,1.8610986992,1996-10-30T23:38:06.040000Z,Counts
19,75.19,19,-1.2731354664,-2.43439829106,2.1,0.0,1.0,4983073.2736,1996-10-30T23:38:06.040000Z,MV.MBGB..SHN,-0.21,4.3,826.846754397,0,201.900455991,0.9,1286.1354803,16.93,100.0,5.19,-281.962023111,1286.1354803,1.64988019221,8.1818254324,-1061.15018007,383.317448661,383.313897926,266.867959044,1286.1354803,0.11,1.55547019258,1996-10-30T23:38:06.040000Z,Counts
20,75.19,20,-1.14531172089,-2.23735074674,2.0,0.0,1.0,2738131.98705,1996-10-30T23:38:06.040000Z,MV.MBGB..SHE,-0.31,4.1,592.078301653,0,151.280768312,0.6,959.582602411,28.82,100.0,5.11,-211.739587556,959.582602411,-1.98945309527,-14.3571984155,-815.647562481,284.143117837,284.136153086,202.952411712,959.582602411,0.1,1.62070219383,1996-10-30T23:38:06.040000Z,Counts
0,75.19,0,2.01264046965,0.445361471636,11.7,0.0,1.0,1660858.19854,1996-10-31T20:29:24.040000Z,MV.MBGA..SHZ,1.62,13.2,480.247621399,0,65.7563538116,0.6,1511.12982554,12.45,100.0,5.02,-147.184319078,989.680798259,0.537006174401,-5.07762125668,-1511.12982554,239.616482795,239.61588105,152.788445372,1511.12982554,-0.17,3.14656389371,1996-10-31T20:29:24.040000Z,Counts
1,75.19,1,1.07488080717,-0.241008041606,1.9,0.0,1.0,2489862.91935,1996-10-31T20:29:24.040000Z,MV.MBGA..SHN,1.63,11.7,615.449666096,0,106.843295603,0.4,1517.30567703,12.09,100.0,5.12,-180.883371531,1180.0487665,0.646902779798,-2.23408884054,-1517.30567703,293.385151828,293.38443863,182.742760224,1517.30567703,-0.21,2.46536111825,1996-10-31T20:29:24.040000Z,Counts
2,75.19,2,0.962246119517,-0.328560068666,1.5,0.0,1.0,2195844.07379,1996-10-31T20:29:24.040000Z,MV.MBGA..SHE,1.66,11.2,557.628059274,0,120.688852103,0.3,1341.39461445,11.97,100.0,5.13,-175.126633849,1341.39461445,-2.58129732308,-8.75021980797,-1298.23837596,275.518750772,275.506658596,171.739122705,1341.39461445,0.18,2.40553643623,1996-10-31T20:29:24.040000Z,Counts
3,75.19,3,2.24480323116,0.252983677613,15.1,3.6,1.0,8909874.88184,1996-10-31T20:29:24.040000Z,MV.MBLG..SHZ,21.71,12.8,1413.39437733,0,71.4683362359,7.0,5682.85418744,12.02,100.0,4.94,-106.598430409,5202.09763091,0.0715467342599,-2.47612859015,-5682.85418744,554.991350193,554.991345581,104.009947666,5682.85418744,0.17,4.02071373608,1996-10-31T20:29:24.040000Z,Counts
4,75.19,4,4.16222555758,1.2831202635,25.5,13.3,1.0,240918737.544,1996-10-31T20:29:24.040000Z,MV.MBLG..BHN,34.81,17.8,7777.57097537,0,350.157474517,24.1,39239.2289009,12.01,100.0,4.14,-312.897104977,26508.7096726,0.142738326393,6.84338754617,-39239.2289009,2885.9293908,2885.92938727,313.096381962,39239.2289009,-1.0,5.04517786146,1996-10-31T20:29:24.040000Z,Counts
5,75.19,5,1.35781020232,-0.20217275139,10.4,0.0,1.0,975256.652093,1996-10-31T20:29:24.040000Z,MV.MBRY..SHZ,5.0,10.2,377.582553936,0,40.4975626584,1.2,1053.44088497,12.34,100.0,4.84,-90.2951854619,1053.44088497,-0.55526224441,2.57499267625,-962.707707463,183.615725256,183.614885685,92.7927353012,1053.44088497,0.16,2.78996175536,1996-10-31T20:29:24.040000Z,Counts
6,75.19,6,3.29005770192,0.951347329072,24.9,6.5,1.0,15417710.1398,1996-10-31T20:29:24.040000Z,MV.MBRY..BHN,16.79,15.5,1846.54459168,0,107.836780407,11.6,6841.504612,12.36,100.0,5.06,-225.622024349,5641.06856896,0.0885725382972,7.54500823156,-6841.504612,730.063018981,730.063013608,229.752486909,6841.504612,0.13,3.70503081421,1996-10-31T20:29:24.040000Z,Counts
7,75.19,7,1.95537430269,0.680166438229,1.5,0.0,1.0,3757995.11652,1996-10-31T20:29:24.040000Z,MV.MBGE..SHZ,3.01,11.6,792.327767437,0,111.921876901,0.3,2225.1921803,22.82,100.0,5.12,-203.112306194,1807.07301733,-0.729235817352,-1.7492775482,-2225.1921803,360.436295525,360.435557828,208.143463108,2225.1921803,-0.13,2.80842382629,1996-10-31T20:29:24.040000Z,Counts
8,75.19,8,1.12143073337,-0.206489547428,2.0,0.0,1.0,5413244.87679,1996-10-31T20:29:24.040000Z,MV.MBGE..SHN,6.51,8.7,647.667637917,0,142.381963633,0.9,2912.50744706,23.01,100.0,5.1,-228.112389669,2912.50744706,-0.444327767615,-14.7359799981,-2543.07595195,432.592761847,432.592533657,234.434849521,2912.50744706,0.04,4.49691674641,1996-10-31T20:29:24.040000Z,Counts
9,75.19,9,0.942825885421,-0.355624318281,1.7,0.0,1.0,5205986.68834,1996-10-31T20:29:24.040000Z,MV.MBGE..SHE,2.24,8.4,952.71596431,0,168.98413815,0.6,2372.57740477,23.37,100.0,5.18,-250.815270331,2372.57740477,0.308577967088,21.3480336015,-2280.76607469,424.230548411,424.230436184,269.870534354,2372.57740477,-0.08,2.49033027014,1996-10-31T20:29:24.040000Z,Counts
10,75.19,10,0.791739576859,-0.84481361624,1.5,0.0,1.0,2180033.92383,1996-10-31T20:29:24.040000Z,MV.MBGH..SHZ,0.07,8.5,545.95675285,0,129.426878373,0.4,1003.48653052,16.73,100.0,5.06,-177.420235076,1003.48653052,-3.31312000053,-5.42296596863,-812.790913555,274.525086878,274.505093871,170.135033285,1003.48653052,0.09,1.83803300405,1996-10-31T20:29:24.040000Z,Counts
11,75.19,11,0.16057106967,-1.28397467205,1.9,0.0,1.0,6681673.86757,1996-10-31T20:29:24.040000Z,MV.MBGH..SHN,-0.1,7.3,1113.37012914,0,236.050398679,0.7,1539.23160723,3.56,100.0,5.17,-328.521959336,1521.59032625,1.94554392715,8.45110972467,-1539.23160723,480.610272061,480.606334196,333.669568017,1539.23160723,-0.09,1.38249766806,1996-10-31T20:29:24.040000Z,Counts
12,75.19,12,0.0817994054071,-1.32503737641,2.4,0.0,1.0,5942676.98669,1996-10-31T20:29:24.040000Z,MV.MBGH..SHE,0.09,6.9,905.343621025,0,200.055584946,1.0,1439.56850063,25.04,100.0,5.18,-282.487364026,1439.56850063,-3.75647215547,-7.09327234836,-1408.27142128,453.25382127,453.238254578,278.128917182,1439.56850063,0.01,1.59007968599,1996-10-31T20:29:24.040000Z,Counts
13,75.19,13,0.959205199027,-0.423467389294,2.3,0.0,1.0,279513.713707,1996-10-31T20:29:24.040000Z,MV.MBWH..SHZ,29.89,12.0,180.042646344,0,26.5538285775,1.2,1126.83911946,12.32,100.0,4.58,-40.87091363,1019.58669613,-0.163395429296,-0.466887982326,-1126.83911946,98.2996501055,98.299514306,42.7445755339,1126.83911946,-1.08,6.25873448509,1996-10-31T20:29:24.040000Z,Counts
14,75.19,14,3.37766536187,0.904584717748,29.2,13.8,1.0,6993506.54625,1996-10-31T20:29:24.040000Z,MV.MBWH..BHN,47.05,18.5,1168.23863115,0,66.8891412802,17.3,6209.52841257,12.3,100.0,4.96,-139.724343426,5488.82976589,-0.0709563946522,-2.11410349877,-6209.52841257,491.697391853,491.697386733,142.136705453,6209.52841257,-0.92,5.31529111175,1996-10-31T20:29:24.040000Z,Counts
15,75.19,15,0.978262535791,-0.604016176101,7.1,0.0,1.0,7034231.91587,1996-10-31T20:29:24.040000Z,MV.MBBE..SHZ,0.2,9.1,1053.29828666,0,148.711857785,1.8,2075.86109299,12.59,100.0,5.16,-325.66382458,1589.07909924,0.805758694739,15.7672523283,-2075.86109299,493.126967285,493.126308989,325.800389327,2075.86109299,-0.11,1.97081977564,1996-10-31T20:29:24.040000Z,Counts
16,75.19,16,0.301062874521,-1.11001051958,3.7,0.0,1.0,16224915.6824,1996-10-31T20:29:24.040000Z,MV.MBBE..SHN,0.36,7.1,1643.65676474,0,292.885122206,1.3,2935.56810617,14.52,100.0,5.2,-482.964914296,2935.56810617,0.287322751663,-15.9164523301,-2477.5088113,748.930704454,748.93064934,479.111109701,2935.56810617,0.08,1.78599825045,1996-10-31T20:29:24.040000Z,Counts
17,75.19,17,0.34056133076,-0.582522810478,1.7,0.0,1.0,889034.77318,1996-10-31T20:29:24.040000Z,MV.MBGB..SHZ,0.08,7.5,378.695283009,0,89.1163828783,0.7,654.775701657,12.4,100.0,5.0,-119.410025518,534.027735268,-4.46796967356,1.99030643735,-654.775701657,175.311249772,175.25430535,105.674530844,654.775701657,-0.06,1.72903051882,1996-10-31T20:29:24.040000Z,Counts
18,75.19,18,-0.799178238669,-1.76279313142,2.0,0.0,1.0,5212979.55066,1996-10-31T20:29:24.040000Z,MV.MBGB..SHN,0.19,5.3,758.355273323,0,227.61979534,0.7,1497.55439133,18.61,100.0,5.17,-269.84551278,1497.55439133,-1.99807518881,4.54226516648,-1486.02994969,424.515373408,424.510671191,275.639337106,1497.55439133,-0.15,1.97473986667,1996-10-31T20:29:24.040000Z,Counts
19,75.19,19,-0.583504114234,-1.63704792506,2.0,0.0,1.0,2900498.78606,1996-10-31T20:29:24.040000Z,MV.MBGB..SHE,-0.08,5.6,690.88460851,0,170.853452471,0.7,976.34339063,17.62,100.0,5.13,-210.152866422,948.645503965,3.70610009201,0.20105571126,-976.34339063,316.655295905,316.633607261,219.939883894,976.34339063,-0.07,1.41317866776,1996-10-31T20:29:24.040000Z,Counts
0,75.19,0,2.48914734652,0.0594037126124,11.9,3.4,1.0,1271284173.07,1997-04-01T04:12:32.040000Z,MV.MBGA..SHZ,131.01,13.0,6604.76898802,0,439.374832175,5.3,112940.731329,12.69,100.0,4.35,-412.214530682,78738.557796,0.0838344122959,2.94702737309,-112940.731329,4903.80052774,4903.80052702,406.765040429,112940.731329,-2.63,17.0998760947,1997-04-01T04:12:32.040000Z,Counts
1,75.19,1,1.32994815337,-0.366568869435,10.1,1.8,1.0,1547585343.97,1997-04-01T04:12:32.040000Z,MV.MBGA..SHN,126.67,11.5,11529.8408398,0,572.650220203,4.0,95792.8597378,12.53,100.0,4.39,-535.698437819,95303.0291183,-0.82126018417,-2.48575222465,-95792.8597378,5410.51717528,5410.51711295,531.689948384,95792.8597378,0.49,8.3082551675,1997-04-01T04:12:32.040000Z,Counts
2,75.19,2,1.31980469728,-0.435365968611,8.8,2.0,1.0,1094004509.56,1997-04-01T04:12:32.040000Z,MV.MBGA..SHE,93.52,11.1,4608.01071783,0,549.288989088,3.2,82187.219229,12.55,100.0,4.4,-534.789210225,82187.219229,-1.2302709564,11.5699481532,-61678.8652335,4549.05336959,4549.05320323,518.502461296,82187.219229,2.1,17.8357265774,1997-04-01T04:12:32.040000Z,Counts
3,75.19,3,2.51243108943,0.470843406618,16.2,4.5,1.0,674104830.275,1997-04-01T04:12:32.040000Z,MV.MBLG..SHZ,44.22,12.9,8017.28744431,0,347.607819277,9.8,47007.1227419,13.53,100.0,4.24,-204.811030859,47007.1227419,0.0499937277184,5.64562120428,-46875.7064383,3570.87950297,3570.87950262,213.10731894,47007.1227419,0.09,5.86322033087,1997-04-01T04:12:32.040000Z,Counts
4,75.19,4,1.96428989204,-0.0318041731702,11.4,2.7,1.0,125395571.479,1997-04-01T04:12:32.040000Z,MV.MBRY..SHZ,49.67,10.2,2600.54258018,0,175.790444087,4.4,18671.7072551,14.11,100.0,4.13,-141.006530776,17512.6913918,-0.165010525023,0.978671218681,-18671.7072551,1540.11295996,1540.11295112,143.800810177,18671.7072551,-0.31,7.17992752643,1997-04-01T04:12:32.040000Z,Counts
5,75.19,5,2.51442563805,0.343034821207,11.7,4.0,1.0,347288827.889,1997-04-01T04:12:32.040000Z,MV.MBGE..SHZ,21.34,10.5,5452.14909244,0,359.641643311,8.4,25447.2632344,15.28,100.0,5.33,-309.984799129,25447.2632344,0.31281075333,1.17566278504,-20887.7255348,2563.04884137,2563.04882228,313.029850338,25447.2632344,-0.04,4.66738212821,1997-04-01T04:12:32.040000Z,Counts
6,75.19,6,1.33412667496,-0.721593286616,6.4,2.6,1.0,289244741.594,1997-04-01T04:12:32.040000Z,MV.MBGE..SHN,16.65,8.5,5932.91499403,0,487.028373383,4.8,19087.4003149,13.55,100.0,5.37,-449.722441572,19087.4003149,-0.982106051096,-12.0781302202,-18360.871129,2339.07534924,2339.07514306,441.982688028,19087.4003149,0.14,3.2172044154,1997-04-01T04:12:32.040000Z,Counts
7,75.19,7,1.23448590651,-0.739599759596,6.7,2.4,1.0,430778671.785,1997-04-01T04:12:32.040000Z,MV.MBGE..SHE,21.74,8.2,6765.13247582,0,553.552208159,4.0,30520.6005749,13.96,100.0,5.4,-461.946691648,26079.7979972,0.443361148228,0.624233455038,-30520.6005749,2854.55603313,2854.5559987,480.266483385,30520.6005749,-0.54,4.51145645469,1997-04-01T04:12:32.040000Z,Counts
8,75.19,8,1.35324562338,-0.773107514802,6.8,2.3,1.0,120183550.868,1997-04-01T04:12:32.040000Z,MV.MBGH..SHZ,30.83,8.4,3274.87571904,0,263.736422178,5.0,18104.9223413,14.66,100.0,5.27,-248.215827472,13386.9780905,-0.597556365762,-8.57336869241,-18104.9223413,1507.76615888,1507.76604047,228.121800763,18104.9223413,-1.15,5.52843035722,1997-04-01T04:12:32.040000Z,Counts
9,75.19,9,0.185018537409,-1.44248803524,4.3,1.7,1.0,300530448.812,1997-04-01T04:12:32.040000Z,MV.MBGH..SHN,18.28,6.9,3145.8525524,0,581.755405068,2.9,19576.0382489,14.39,100.0,5.38,-453.832208457,19576.0382489,-0.0970160633739,-8.22449163626,-18820.6127596,2384.27154579,2384.27154382,428.353061538,19576.0382489,-0.1,6.22280857821,1997-04-01T04:12:32.040000Z,Counts
