,Eseismic,Fs,R,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,elev,energy,filetime,id,kurtosis,lat,lon,magA,magE,medianF,noise_level,num_gaps,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,signal_level,skewness,snr,starttime,units
8,14622.7205271,75.0,3262.87991599,-0.109942981457,-1.65772030245,2.8,0.7,461997556.108,407.0,4.37195945417e-11,1997-04-11T17:24:41.040000Z,MV.MBWH..SHZ,5.88,16.7419444444,-62.1988888889,0.552699691523,-0.923314546843,5.4,2.14268361134e-06,0,3.18178369576e-07,1.8,6.03862341113e-06,14.36,100.0,5.13,-3.34548323056e-07,6.03862341113e-06,1.88065618775e-08,2.60996043245e-08,-5.64311860246e-06,8.60819421818e-07,8.60613961198e-07,3.85552362109e-07,6.03862341113e-06,0.09,2.81825248449,1997-04-11T17:24:41.040000Z,m/s
9,137860.821861,75.0,3983.21255435,0.663458864478,-0.897520717485,3.4,1.0,808880064.012,102.0,2.76582072359e-10,1997-04-11T17:24:41.040000Z,MV.MBBE..BHZ,1.92,16.7369444444,-62.1525,1.02446880008,-0.273706091184,9.8,4.4246301236e-06,0,7.52185611086e-07,2.1,1.30045470044e-05,17.36,100.0,5.49,-1.22071224838e-06,1.30045470044e-05,-3.71705369973e-09,-2.77647007756e-08,-1.05759951537e-05,2.165140119e-06,2.16513692833e-06,1.26667175341e-06,1.30045470044e-05,-0.07,2.93912635431,1997-04-11T17:24:41.040000Z,m/s
10,387660.20968,75.0,3983.21255435,-0.302129050762,-1.77236186005,3.2,0.6,808880064.012,102.0,7.77739917092e-10,1997-04-11T17:24:41.040000Z,MV.MBBE..BHN,2.13,16.7369444444,-62.1525,1.10535045008,0.0256341508854,6.6,8.28832754886e-06,0,1.42355168548e-06,1.8,1.56666766061e-05,17.99,100.0,5.54,-1.83611774885e-06,1.50885232187e-05,5.54623066221e-09,8.82932108591e-09,-1.56666766061e-05,3.63070688614e-06,3.63070264996e-06,1.80562212063e-06,1.56666766061e-05,-0.05,1.89020963683,1997-04-11T17:24:41.040000Z,m/s
11,19166.15905,75.0,5653.12462989,-0.422514229459,-2.10991176538,2.4,0.0,808880064.012,253.0,1.90900952321e-11,1997-04-11T17:24:41.040000Z,MV.MBGB..BHZ,2.12,16.7283333333,-62.235,0.610648101453,-0.844976608125,4.6,1.1111261125e-06,0,2.27626175545e-07,1.2,2.86408831396e-06,24.64,100.0,5.24,-3.08217747472e-07,2.30569487992e-06,3.72792461319e-09,1.58930164239e-08,-2.86408831396e-06,5.68824169791e-07,5.68811953739e-07,3.11296108793e-07,2.86408831396e-06,-0.07,2.57764468114,1997-04-11T17:24:41.040000Z,m/s
12,141594.176996,75.0,5653.12462989,-1.73385391719,-2.9413400542,2.9,0.5,808880064.012,253.0,1.41032238964e-10,1997-04-11T17:24:41.040000Z,MV.MBGB..BHN,0.85,16.7283333333,-62.235,0.911681082348,-0.265969737645,3.4,3.26491183477e-06,0,7.30971978453e-07,1.6,5.7282160021e-06,22.13,100.0,5.45,-8.74829977471e-07,5.66220290634e-06,-5.29834628039e-09,-4.45926293516e-08,-5.7282160021e-06,1.54608438696e-06,1.54607530836e-06,8.21348236642e-07,5.7282160021e-06,0.14,1.75447800492,1997-04-11T17:24:41.040000Z,m/s
13,65708.2369793,75.0,5653.12462989,-1.37207576298,-3.03278193954,3.0,0.3,808880064.012,253.0,6.54474638448e-11,1997-04-11T17:24:41.040000Z,MV.MBGB..BHE,1.39,16.7283333333,-62.235,0.825429027937,-0.488253456819,3.6,2.12502411374e-06,0,4.55796617869e-07,1.8,4.69642435705e-06,14.96,100.0,5.38,-5.70831916042e-07,3.82259191248e-06,-1.17839011585e-09,-7.86971749688e-09,-4.69642435705e-06,1.05322317114e-06,1.05322251192e-06,5.68504268798e-07,4.69642435705e-06,-0.11,2.21005697145,1997-04-11T17:24:41.040000Z,m/s
0,228838.586259,75.0,1594.57768227,0.628767493801,-1.29618698021,5.8,2.3,808880064.012,478.0,2.86475852554e-09,1997-04-11T18:14:19.040000Z,MV.MBGA..BHZ,8.74,16.7030555556,-62.1880555556,0.902056777843,-0.126980495949,6.8,1.16493214352e-05,0,1.81521313989e-06,4.0,4.24447214291e-05,43.01,100.0,5.68,-1.90683099517e-06,3.75694377296e-05,-3.67874322195e-10,1.09552345514e-08,-4.24447214291e-05,5.8398859716e-06,5.83988596001e-06,1.96085961951e-06,4.24447214291e-05,-0.33,3.64353594888,1997-04-11T18:14:19.040000Z,m/s
1,610398.555129,75.0,1594.57768227,-0.578414769119,-2.21684145504,4.5,1.3,808880064.012,478.0,7.64138816522e-09,1997-04-11T18:14:19.040000Z,MV.MBGA..BHN,2.9,16.7030555556,-62.1880555556,0.999651132925,0.157075664621,5.2,2.04553606736e-05,0,3.59700906845e-06,2.3,5.31395708381e-05,42.89,100.0,5.73,-3.92686284739e-06,4.41224352949e-05,-6.2989938232e-09,-2.88353209296e-08,-5.31395708381e-05,9.53776214469e-06,9.53776006468e-06,3.89490151294e-06,5.31395708381e-05,-0.12,2.59783103735,1997-04-11T18:14:19.040000Z,m/s
2,578891.167907,75.0,1594.57768227,-0.668400646222,-2.21918406583,4.0,1.5,808880064.012,478.0,7.24695706145e-09,1997-04-11T18:14:19.040000Z,MV.MBGA..BHE,3.65,16.7030555556,-62.1880555556,1.00217243618,0.141731282416,5.1,1.95634545234e-05,0,3.6605614543e-06,2.6,5.34489706723e-05,42.91,100.0,5.72,-3.45367111776e-06,4.63616031281e-05,6.3353356771e-09,1.06504764869e-07,-5.34489706723e-05,9.28834206684e-06,9.28833990625e-06,3.44169981052e-06,5.34489706723e-05,-0.04,2.73208244528,1997-04-11T18:14:19.040000Z,m/s
3,258895.997427,75.0,3652.32597167,0.469151759883,-1.13423761991,5.3,1.5,808880064.012,183.0,6.17783635978e-10,1997-04-11T18:14:19.040000Z,MV.MBGE..BHZ,1.78,16.6844444444,-62.19,0.975612702779,-0.0912497758494,6.5,5.13951399901e-06,0,9.07113051926e-07,3.5,1.335062054e-05,45.64,100.0,5.62,-1.27559202478e-06,1.30403196395e-05,-2.16003177753e-09,-3.00630929776e-08,-1.335062054e-05,2.71193051072e-06,2.7119296505e-06,1.30470064637e-06,1.335062054e-05,-0.1,2.5976426064,1997-04-11T18:14:19.040000Z,m/s
4,1324410.87364,75.0,3652.32597167,-0.71399173011,-2.37489250595,4.6,1.3,808880064.012,183.0,3.16033995571e-09,1997-04-11T18:14:19.040000Z,MV.MBGE..BHN,2.68,16.6844444444,-62.19,1.40710141491,0.381348491817,4.5,1.26653020967e-05,0,2.31885573123e-06,2.9,3.60570476984e-05,47.59,100.0,5.7,-2.59010890116e-06,3.60570476984e-05,-3.72667855197e-09,2.98342752518e-09,-2.57706858774e-05,6.13376676365e-06,6.13376563155e-06,2.60658463915e-06,3.60570476984e-05,0.12,2.8469157248,1997-04-11T18:14:19.040000Z,m/s
5,1424777.73163,75.0,3652.32597167,-0.518117570112,-2.4440814326,5.0,1.5,808880064.012,183.0,3.39983768098e-09,1997-04-11T18:14:19.040000Z,MV.MBGE..BHE,4.13,16.6844444444,-62.19,1.51239614786,0.402498079175,4.6,1.34975329975e-05,0,2.2742263768e-06,3.2,4.5949934575e-05,45.91,100.0,5.7,-2.63166411999e-06,3.5077644148e-05,8.57099648972e-10,-4.86620832321e-08,-4.5949934575e-05,6.36193823508e-06,6.36193817734e-06,2.69536825686e-06,4.5949934575e-05,-0.26,3.40432096617,1997-04-11T18:14:19.040000Z,m/s
6,82518.8569597,75.0,2847.29728971,-0.05784903128,-1.90864272622,5.2,1.6,808880064.012,350.0,3.23994547415e-10,1997-04-11T18:14:19.040000Z,MV.MBGH..BHZ,2.46,16.7316666667,-62.205,0.754127449624,-0.422297864298,5.6,4.43400419723e-06,0,6.93505887883e-07,3.4,1.19408418414e-05,45.2,100.0,5.56,-8.90472047388e-07,1.19408418414e-05,5.45706549243e-09,-4.62879138105e-09,-9.54965189239e-06,1.96394448634e-06,1.96393690475e-06,8.4494889006e-07,1.19408418414e-05,0.05,2.69301545742,1997-04-11T18:14:19.040000Z,m/s
7,459762.23946,75.0,2847.29728971,-1.45036804781,-2.95603854436,3.9,1.4,808880064.012,350.0,1.8051687115e-09,1997-04-11T18:14:19.040000Z,MV.MBGH..BHN,1.93,16.7316666667,-62.205,1.03703252749,0.075022199693,4.4,9.30433672649e-06,0,2.07773872828e-06,2.6,2.29055130584e-05,46.07,100.0,5.69,-2.22832238031e-06,2.29055130584e-05,-1.34454788781e-08,-6.70680363024e-08,-2.21681447552e-05,4.63574198035e-06,4.63572248171e-06,2.23275832416e-06,2.29055130584e-05,0.0,2.46181041505,1997-04-11T18:14:19.040000Z,m/s
8,563111.435091,75.0,2847.29728971,-1.39448880473,-3.05501103829,4.1,1.6,808880064.012,350.0,2.21094960932e-09,1997-04-11T18:14:19.040000Z,MV.MBGH..BHE,2.33,16.7316666667,-62.205,1.10747707005,0.133729564426,4.2,1.20715521301e-05,0,2.18726638518e-06,2.9,2.69391920571e-05,46.08,100.0,5.69,-2.33671954666e-06,2.37422634626e-05,1.17088277703e-08,1.18322099046e-08,-2.69391920571e-05,5.13038289823e-06,5.13036953696e-06,2.29069899523e-06,2.69391920571e-05,-0.05,2.23162620406,1997-04-11T18:14:19.040000Z,m/s
9,26977.2542283,75.0,3262.87991599,-0.395849668628,-1.75605322225,3.1,0.9,461997556.108,407.0,8.06576734146e-11,1997-04-11T18:14:19.040000Z,MV.MBWH..SHZ,3.49,16.7419444444,-62.1988888889,0.580056054888,-0.746001503559,5.3,2.0111182027e-06,0,3.93474008237e-07,1.9,6.43123397199e-06,44.31,100.0,5.25,-4.43671077402e-07,6.2927729885e-06,7.62744597999e-09,1.44284123806e-08,-6.43123397199e-06,9.79903259405e-07,9.79873573406e-07,4.49385054099e-07,6.43123397199e-06,0.1,3.19783987005,1997-04-11T18:14:19.040000Z,m/s
10,39705.9772878,75.0,5653.12462989,-0.67249669018,-2.29472369349,3.7,0.2,808880064.012,253.0,3.95483980765e-11,1997-04-11T18:14:19.040000Z,MV.MBGB..BHZ,1.97,16.7283333333,-62.235,0.745827975756,-0.634096073448,5.5,1.515151417e-06,0,2.66182823225e-07,1.6,3.90990566828e-06,51.03,100.0,5.35,-3.36042149931e-07,3.2434081592e-06,5.50449952109e-09,3.91493271436e-09,-3.90990566828e-06,6.86159065244e-07,6.86136985813e-07,3.64066454424e-07,3.90990566828e-06,-0.13,2.58053790824,1997-04-11T18:14:19.040000Z,m/s
11,391407.349292,75.0,5653.12462989,-2.01195071526,-3.34719883421,3.2,0.9,808880064.012,253.0,3.89853989683e-10,1997-04-11T18:14:19.040000Z,MV.MBGB..BHN,1.86,16.7283333333,-62.235,1.17328658909,0.0284193173096,4.0,4.50409634534e-06,0,1.00100933954e-06,2.1,1.04622451687e-05,48.33,100.0,5.59,-1.04548980114e-06,9.32568004111e-06,-2.72885031884e-09,-2.72965174286e-09,-1.04622451687e-05,2.15432563109e-06,2.1543239028e-06,1.05067536277e-06,1.04622451687e-05,-0.08,2.32282890208,1997-04-11T18:14:19.040000Z,m/s
12,158778.481867,75.0,5653.12462989,-1.60493046824,-3.15195321158,3.3,0.7,808880064.012,253.0,1.58148345307e-10,1997-04-11T18:14:19.040000Z,MV.MBGB..BHE,1.54,16.7283333333,-62.235,1.00562217915,-0.232805569869,4.1,2.53185336431e-06,0,6.09101590656e-07,2.1,7.1114880235e-06,53.17,100.0,5.52,-7.05287443202e-07,5.86207220642e-06,1.44759169809e-10,2.41167390302e-08,-7.1114880235e-06,1.37212185921e-06,1.37212185157e-06,7.72244690739e-07,7.1114880235e-06,-0.28,2.80880722547,1997-04-11T18:14:19.040000Z,m/s
0,353279.377891,75.0,1594.57768227,0.406940787828,-1.80943355557,5.8,3.1,808880064.012,478.0,4.42259378655e-09,1997-04-11T18:47:51.040000Z,MV.MBGA..BHZ,3.47,16.7030555556,-62.1880555556,0.858161773477,-0.00125447537256,6.4,1.36914833898e-05,0,1.68687123885e-06,4.2,3.83644240967e-05,22.77,100.0,5.75,-2.08245093592e-06,3.83644240967e-05,2.04102595066e-10,3.44890112592e-08,-3.17753827067e-05,6.52111495492e-06,6.52111495173e-06,2.44125312081e-06,3.83644240967e-05,-0.04,2.80206483143,1997-04-11T18:47:51.040000Z,m/s
1,891649.497675,75.0,1594.57768227,-0.761995027614,-2.56494711893,4.1,1.6,808880064.012,478.0,1.1162280549e-08,1997-04-11T18:47:51.040000Z,MV.MBGA..BHN,3.11,16.7030555556,-62.1880555556,1.0521495528,0.266796112827,5.2,1.73895739393e-05,0,3.09722946039e-06,2.1,5.9967571628e-05,35.45,100.0,5.8,-3.91691220683e-06,5.9967571628e-05,1.9951046455e-10,1.11605356155e-08,-4.72057837963e-05,1.03600009973e-05,1.03600009953e-05,3.79521605994e-06,5.9967571628e-05,0.09,3.44847848701,1997-04-11T18:47:51.040000Z,m/s
2,1170013.26375,75.0,1594.57768227,-1.01821287667,-2.6589820984,3.5,1.9,808880064.012,478.0,1.46470292756e-08,1997-04-11T18:47:51.040000Z,MV.MBGA..BHE,4.58,16.7030555556,-62.1880555556,1.13833771573,0.345460523409,4.9,2.49976927255e-05,0,3.8317239801e-06,2.6,7.31315242731e-05,44.61,100.0,5.8,-4.01788356896e-06,6.22974459476e-05,-2.24090911002e-09,-3.77028103038e-08,-7.31315242731e-05,1.18674689786e-05,1.1867468767e-05,3.91000970547e-06,7.31315242731e-05,-0.19,2.92553097105,1997-04-11T18:47:51.040000Z,m/s
3,729788.578394,75.0,3652.32597167,0.133169456063,-1.68218851018,5.4,1.8,808880064.012,183.0,1.74143843835e-09,1997-04-11T18:47:51.040000Z,MV.MBGE..BHZ,2.76,16.6844444444,-62.19,1.18878466594,0.208798041417,6.1,7.67335080059e-06,0,9.97672061351e-07,3.4,2.18108914052e-05,51.93,100.0,5.71,-1.60049623328e-06,2.11575948284e-05,-2.86166491148e-09,-1.56529304621e-08,-2.18108914052e-05,4.09201666282e-06,4.0920156622e-06,1.55323819841e-06,2.18108914052e-05,0.02,2.84242073274,1997-04-11T18:47:51.040000Z,m/s
4,2929226.52078,75.0,3652.32597167,-1.00060183434,-2.80907968241,4.2,1.7,808880064.012,183.0,6.98978828793e-09,1997-04-11T18:47:51.040000Z,MV.MBGE..BHN,2.42,16.6844444444,-62.19,1.4761387994,0.611168638346,4.5,1.68110064871e-05,0,2.4362597303e-06,3.5,4.22695426548e-05,44.99,100.0,5.79,-3.41995141827e-06,4.22695426548e-05,2.63657094552e-10,-4.11429562593e-08,-3.42486159949e-05,8.19814020181e-06,8.19814019757e-06,3.03995061328e-06,4.22695426548e-05,0.23,2.51439690343,1997-04-11T18:47:51.040000Z,m/s
5,3443806.38162,75.0,3652.32597167,-1.03964071658,-3.04708755578,4.2,2.5,808880064.012,183.0,8.21769069118e-09,1997-04-11T18:47:51.040000Z,MV.MBGE..BHE,3.04,16.6844444444,-62.19,1.54453382376,0.65802581765,4.5,1.59294271508e-05,0,2.76506982063e-06,3.4,4.94791890739e-05,38.96,100.0,5.79,-3.37433738795e-06,4.94791890739e-05,8.90145227434e-09,-3.39320425263e-08,-4.44914039834e-05,8.88910887806e-06,8.88910442115e-06,3.18185957227e-06,4.94791890739e-05,0.01,3.10614993279,1997-04-11T18:47:51.040000Z,m/s
6,147865.416567,75.0,2847.29728971,-0.586803756599,-2.66479346153,4.1,2.4,808880064.012,350.0,5.80565345717e-10,1997-04-11T18:47:51.040000Z,MV.MBGH..BHZ,3.33,16.7316666667,-62.205,0.857334675169,-0.253422259257,5.6,4.78522911143e-06,0,7.36188113223e-07,3.2,1.51440547696e-05,31.05,100.0,5.64,-9.01070140845e-07,1.51440547696e-05,-6.8954280635e-10,-3.03987210994e-09,-1.47702140017e-05,2.36270165138e-06,2.36270155076e-06,9.50907676935e-07,1.51440547696e-05,-0.02,3.16475019627,1997-04-11T18:47:51.040000Z,m/s
7,683873.777732,75.0,2847.29728971,-1.62066144239,-3.25799079338,3.8,1.5,808880064.012,350.0,2.68509990648e-09,1997-04-11T18:47:51.040000Z,MV.MBGH..BHN,3.84,16.7316666667,-62.205,1.1514972639,0.189983967723,4.6,1.12281132487e-05,0,1.53763084447e-06,3.0,2.98129368627e-05,36.15,100.0,5.74,-1.83516332488e-06,2.79500403094e-05,-1.3569330609e-08,-5.76395381123e-08,-2.98129368627e-05,5.08116800859e-06,5.08114989002e-06,1.73604248704e-06,2.98129368627e-05,-0.01,2.6552045034,1997-04-11T18:47:51.040000Z,m/s
8,854457.082164,75.0,2847.29728971,-1.6867135555,-3.48324077239,3.9,1.9,808880064.012,350.0,3.35486270437e-09,1997-04-11T18:47:51.040000Z,MV.MBGH..BHE,3.63,16.7316666667,-62.205,1.1643993475,0.254460169185,4.3,1.37930222553e-05,0,1.81473803614e-06,3.1,3.07119112392e-05,34.41,100.0,5.75,-1.93782273909e-06,3.07119112392e-05,-9.11662328571e-09,2.81259322208e-08,-2.60890761414e-05,5.6796386535e-06,5.67963133676e-06,2.06031638409e-06,3.07119112392e-05,-0.05,2.22662667185,1997-04-11T18:47:51.040000Z,m/s
9,38785.9520682,75.0,3262.87991599,-0.799928074961,-2.32126522072,2.7,1.3,461997556.108,407.0,1.15963790403e-10,1997-04-11T18:47:51.040000Z,MV.MBWH..SHZ,3.84,16.7419444444,-62.1988888889,0.572805489457,-0.640883695721,5.3,2.37090269192e-06,0,3.3653395855e-07,2.1,6.32475554282e-06,28.16,100.0,5.3,-3.92758215606e-07,6.32475554282e-06,1.20026609727e-08,1.69333924548e-08,-5.84690448244e-06,1.05595286173e-06,1.05588464442e-06,3.882430762e-07,6.32475554282e-06,0.15,2.66765716044,1997-04-11T18:47:51.040000Z,m/s
10,322554.374044,75.0,3983.21255435,-0.806383759216,-2.2209481131,3.1,1.4,808880064.012,102.0,6.47121901763e-10,1997-04-11T18:47:51.040000Z,MV.MBBE..BHZ,3.18,16.7369444444,-62.1525,1.00239184441,-0.0275980429459,5.3,5.07473865152e-06,0,7.6595368355e-07,2.0,1.2359994374e-05,39.35,100.0,5.63,-9.32413034673e-07,1.15052939274e-05,-2.11328243802e-09,4.22110669461e-09,-1.2359994374e-05,2.49445905529e-06,2.49445816011e-06,8.62294864918e-07,1.2359994374e-05,0.12,2.435592298,1997-04-11T18:47:51.040000Z,m/s
11,1263095.25912,75.0,3983.21255435,-1.50688730907,-2.9603001397,3.4,1.2,808880064.012,102.0,2.53407385534e-09,1997-04-11T18:47:51.040000Z,MV.MBBE..BHN,3.11,16.7369444444,-62.1525,1.26553525004,0.367624070046,4.2,1.068487048e-05,0,1.51339981291e-06,1.9,2.26548754401e-05,44.03,100.0,5.74,-1.79451906257e-06,2.26548754401e-05,-6.36459648673e-09,-1.13454025542e-08,-1.95567502878e-05,4.93620246373e-06,4.93619836056e-06,1.68762920696e-06,2.26548754401e-05,0.04,2.12027609343,1997-04-11T18:47:51.040000Z,m/s
12,1129612.19977,75.0,3983.21255435,-1.60665241228,-3.09842286642,2.9,1.2,808880064.012,102.0,2.26627463087e-09,1997-04-11T18:47:51.040000Z,MV.MBBE..BHE,3.94,16.7369444444,-62.1525,1.27967215563,0.335286249398,4.1,1.05368799248e-05,0,1.48663943643e-06,1.9,2.34044577895e-05,39.48,100.0,5.73,-1.65221043681e-06,2.34044577895e-05,1.03135037182e-09,-2.55391058068e-09,-2.3301919364e-05,4.66809406716e-06,4.66809395323e-06,1.6426147344e-06,2.34044577895e-05,-0.08,2.22119431526,1997-04-11T18:47:51.040000Z,m/s
13,55177.9402286,75.0,5653.12462989,-0.907389220897,-2.72274194472,4.2,0.6,808880064.012,253.0,5.49589581787e-11,1997-04-11T18:47:51.040000Z,MV.MBGB..BHZ,2.74,16.7283333333,-62.235,0.739915235365,-0.538823010401,4.7,1.58410651373e-06,0,1.98438293817e-07,1.5,3.85703463924e-06,33.16,100.0,5.39,-3.34954580524e-07,3.85703463924e-06,-7.13859883178e-10,2.13346455124e-09,-3.23424047332e-06,7.26946711217e-07,7.26946360713e-07,3.28042173983e-07,3.85703463924e-06,0.16,2.43483288895,1997-04-11T18:47:51.040000Z,m/s
14,519532.55725,75.0,5653.12462989,-2.16731385809,-3.59699413077,3.3,1.0,808880064.012,253.0,5.17470713261e-10,1997-04-11T18:47:51.040000Z,MV.MBGB..BHN,5.04,16.7283333333,-62.235,1.26481755333,0.110408512287,3.6,5.15704584222e-06,0,6.65960922586e-07,1.9,1.29168274229e-05,31.92,100.0,5.61,-8.07756736567e-07,1.29168274229e-05,-1.87509415948e-09,-2.20536171215e-08,-1.26114435565e-05,2.23062321677e-06,2.23062242866e-06,8.22157641658e-07,1.29168274229e-05,-0.03,2.50469509445,1997-04-11T18:47:51.040000Z,m/s
15,244489.996948,75.0,5653.12462989,-1.95780299988,-3.72680439889,2.8,1.4,808880064.012,253.0,2.43519701201e-10,1997-04-11T18:47:51.040000Z,MV.MBGB..BHE,2.81,16.7283333333,-62.235,1.05018307961,-0.107825936587,3.8,3.25062992874e-06,0,5.17412779405e-07,2.1,7.87991228977e-06,48.16,100.0,5.56,-6.69842671275e-07,6.14561816134e-06,-1.18609517505e-08,-5.03626213724e-09,-7.87991228977e-06,1.53020769455e-06,1.53016172554e-06,6.69076807033e-07,7.87991228977e-06,-0.17,2.42411854395,1997-04-11T18:47:51.040000Z,m/s
0,11987.7226651,75.0,1594.57768227,1.53487873941,-0.700054495896,7.3,3.3,808880064.012,478.0,1.50070542159e-10,1997-04-11T20:57:18.040000Z,MV.MBGA..BHZ,1.7,16.7030555556,-62.1880555556,0.200655686041,-0.980842208649,8.4,2.84966588361e-06,0,4.98625993177e-07,5.1,8.44155774796e-06,11.17,100.0,5.47,-7.86778103545e-07,8.44155774796e-06,1.07347521642e-09,-1.15537148741e-08,-6.90074522621e-06,1.46419427945e-06,1.46419388594e-06,7.81965236784e-07,8.44155774796e-06,0.13,2.96229736844,1997-04-11T20:57:18.040000Z,m/s
1,26235.3842325,75.0,1594.57768227,0.331752191322,-1.59412615118,6.1,1.3,808880064.012,478.0,3.28432550995e-10,1997-04-11T20:57:18.040000Z,MV.MBGA..BHN,2.59,16.7030555556,-62.1880555556,0.303163544802,-0.754075047282,6.9,4.27620983881e-06,0,7.03127483309e-07,4.4,1.06888370055e-05,21.64,100.0,5.53,-1.02591658983e-06,1.06888370055e-05,2.05137955764e-09,2.37175726521e-08,-8.88290222766e-06,2.16607792695e-06,2.16607695558e-06,1.02178956191e-06,1.06888370055e-05,0.24,2.49960535344,1997-04-11T20:57:18.040000Z,m/s
2,27651.2507049,75.0,1594.57768227,-0.0238099218158,-1.72685127474,4.2,1.7,808880064.012,478.0,3.4615733952e-10,1997-04-11T20:57:18.040000Z,MV.MBGA..BHE,1.96,16.7030555556,-62.1880555556,0.307983306345,-0.738856813443,6.5,4.77743747357e-06,0,9.08688987534e-07,2.8,1.08081214479e-05,21.2,100.0,5.54,-1.04302979216e-06,1.08081214479e-05,3.4318272171700004e-12,2.03853566368e-08,-1.06762447835e-05,2.22375917093e-06,2.22375917092e-06,1.06115517875e-06,1.08081214479e-05,-0.08,2.2623260917,1997-04-11T20:57:18.040000Z,m/s
3,19439.3554026,75.0,3652.32597167,1.28436292221,-0.58715663169,7.8,3.0,808880064.012,183.0,4.63866408946e-11,1997-04-11T20:57:18.040000Z,MV.MBGE..BHZ,0.78,16.6844444444,-62.19,0.35157502248,-0.840878760077,7.4,1.54293392377e-06,0,2.63563460733e-07,4.7,3.17295397101e-06,20.44,100.0,5.36,-4.77845263979e-07,3.15454389718e-06,2.23773056766e-09,-2.88323770413e-10,-3.17295397101e-06,8.14043179748e-07,8.14040104084e-07,4.64151547983e-07,3.17295397101e-06,0.08,2.05644190081,1997-04-11T20:57:18.040000Z,m/s
4,51354.3963599,75.0,3652.32597167,0.0956319136288,-1.53901662998,5.7,0.7,808880064.012,183.0,1.22543052121e-10,1997-04-11T20:57:18.040000Z,MV.MBGE..BHN,1.12,16.6844444444,-62.19,0.648472543247,-0.55961491419,5.4,2.50819257537e-06,0,4.43111761723e-07,2.9,6.28581062534e-06,15.52,100.0,5.46,-7.61462829897e-07,6.28581062534e-06,-1.06476513618e-08,-2.2798921675e-08,-5.32680863857e-06,1.32310809472e-06,1.32306525078e-06,7.0363360628e-07,6.28581062534e-06,0.15,2.50611164671,1997-04-11T20:57:18.040000Z,m/s
5,56628.2999238,75.0,3652.32597167,0.161998899964,-1.83261791228,5.9,1.4,808880064.012,183.0,1.35127763171e-10,1997-04-11T20:57:18.040000Z,MV.MBGE..BHE,0.83,16.6844444444,-62.19,0.642502000743,-0.531310984283,5.4,2.95873683208e-06,0,4.93846130473e-07,4.0,6.19998659118e-06,20.55,100.0,5.47,-7.96402004359e-07,6.19998659118e-06,7.42034227886e-09,-2.41767285645e-10,-4.75821579486e-06,1.3893871371e-06,1.38936732193e-06,8.04202954731e-07,6.19998659118e-06,0.08,2.09548430396,1997-04-11T20:57:18.040000Z,m/s
6,4754.43192148,75.0,2847.29728971,0.453088321782,-1.43096944793,6.4,0.0,808880064.012,350.0,1.86673698034e-11,1997-04-11T20:57:18.040000Z,MV.MBGH..BHZ,1.2,16.7316666667,-62.205,0.108281987096,-1.24860091124,7.2,1.16190791715e-06,0,1.59893445276e-07,3.2,2.69891671832e-06,19.07,100.0,5.26,-3.04557970272e-07,2.69891671832e-06,5.52522494946e-09,-3.14581034353e-09,-1.849220127e-06,5.16407505248e-07,5.16377946243e-07,3.07999460444e-07,2.69891671832e-06,0.25,2.32283185137,1997-04-11T20:57:18.040000Z,m/s
7,21077.3707316,75.0,2847.29728971,-0.303164499904,-2.08430365229,4.0,0.4,808880064.012,350.0,8.27562746565e-11,1997-04-11T20:57:18.040000Z,MV.MBGH..BHN,2.03,16.7316666667,-62.205,0.441271961515,-0.817455710376,6.2,2.20480839702e-06,0,4.20414254077e-07,2.6,5.81004448975e-06,13.13,100.0,5.43,-5.94851010125e-07,5.81004448975e-06,9.30445184093e-09,4.15032384742e-09,-4.67337776408e-06,1.0873051527e-06,1.08726534124e-06,6.07144840523e-07,5.81004448975e-06,0.02,2.63516979417,1997-04-11T20:57:18.040000Z,m/s
8,26873.5686208,75.0,2847.29728971,-0.764996766513,-2.44971837966,4.1,1.4,808880064.012,350.0,1.05513939765e-10,1997-04-11T20:57:18.040000Z,MV.MBGH..BHE,1.81,16.7316666667,-62.205,0.435691720477,-0.747116438991,5.3,2.22332348649e-06,0,5.16691321959e-07,2.9,5.73586890608e-06,27.68,100.0,5.45,-6.54695427495e-07,5.03909248881e-06,-6.61550078627e-09,-2.44443095823e-08,-5.73586890608e-06,1.22773857015e-06,1.22772074667e-06,6.60380753882e-07,5.73586890608e-06,-0.1,2.57986250805,1997-04-11T20:57:18.040000Z,m/s
9,1731.25849215,75.0,3262.87991599,0.146964495157,-1.18883269111,2.5,0.0,461997556.108,407.0,5.1761858666e-12,1997-04-11T20:57:18.040000Z,MV.MBWH..SHZ,1.53,16.7419444444,-62.1988888889,-0.102853785779,-1.54109205553,7.5,6.28636608294e-07,0,1.12653160231e-07,1.0,1.33470248509e-06,18.0,100.0,4.78,-1.05095961074e-07,1.15583635486e-06,5.08303246943e-08,5.27945567701e-08,-1.33470248509e-06,2.71929241495e-07,2.67136276966e-07,2.11556956829e-07,1.33470248509e-06,-0.26,2.12317015504,1997-04-11T20:57:18.040000Z,m/s
