,Date,Age,Miles,Mins,Pace,Mins25,Pace25,Description,Age.1,comments,eq_100m,eq25_100m,eq_200m,eq25_200m,eq_400m,eq25_400m,eq_800m,eq25_800m,eq_1Mi,eq25_1Mi,eq_5k,eq25_5k,eq_5Mi,eq25_5Mi,eq_10k,eq25_10k,eq_15k,eq25_15k,eq_20k,eq25_20k,eq_HMa,eq25_HMa,eq_16.3,eq25_16.3,eq_Mar,eq25_Mar
142,2010-07-25,39,16.3,117.04,7.18,109.83,6.74, Gold Discovery.,39.02, 5th. Met Sarah Palin after the race at Governor's Picnic. She served me a burger.,0.22609169730737996,0.21216379968617172,0.6006159115767226,0.5636162471673909,1.35625008258875,1.272701183960376,2.8930297308562984,2.7148107940870405,6.098457153377543,5.722774685196988,20.655466043660095,19.38303003738199,34.70620744474961,32.56820543110773,43.94201262096791,41.23505849419775,67.49722345834817,63.339200721380536,90.15505017328945,84.60124026428895,94.9758956154333,89.12510778744905,117.04,109.83,,
143,2010-08-07,39,13.112,89.02,6.79,83.78,6.39, Santa Claus Half,39.05, 9th.,0.21191358885203754,0.19943968180210855,0.5629515584149084,0.5298144412941027,1.2712002510711962,1.1963733659261382,2.7116091401087945,2.551995211843572,5.716025653412758,5.3795622247014245,19.360171075952774,18.220569902755823,32.52979681540974,30.614989633734307,41.18642881092159,38.76206476947888,63.264502991280814,59.54055336564262,84.50146760313457,79.52744277455194,89.02,83.78,,,,
144,2010-08-28,39,3.108,21.12,6.8,19.87,6.39, Birch Hill 5k,39.11, 9th. Slipping ans sliding in the mud. Needed spikes.,0.23113590455379748,0.21745598596041457,0.6140159221457532,0.5776750176626948,1.3865086306735461,1.3044472770588713,2.957574522665468,2.7825286820721047,6.234516469714189,5.865522833959323,21.11629876213852,19.866517822144523,,,,,,,,,,,,,,
145,2010-09-18,39,26.224,239.78,9.14,220.9,8.42, Equinox Marathon,39.17, ,0.27066979997033075,0.24935757283112045,0.7190382954419214,0.6624220513100361,1.623659528129249,1.4958144539317337,3.4634433191701905,3.1907357961660487,7.300879233916265,6.726016443290112,24.72806798708103,22.78100850090166,41.54916937983705,38.277635816189864,52.60598203321508,48.46384782357666,80.80553239947513,74.44299819436173,107.93076299278532,99.43241948914121,113.70212605942176,104.74935209995107,140.11657113378422,129.08395430583423,239.44257014955204,220.58913898588725
146,2011-05-15,39,11.0,76.8,6.98,71.67,6.52, Murphy Dome Roam,39.82, ,0.21739660157906227,0.20287518795796086,0.5775172621822233,0.5389409138098952,1.3040910495942066,1.2169818427658436,2.7817688099368305,2.5959553464605816,5.863921036504707,5.472229436019433,19.861092536354935,18.534433620840602,33.37146671922584,31.14235702821506,42.252078798609055,39.42977197260822,64.9013969580584,60.5661864581256,,,,,,,,
147,2011-05-28,39,6.7,59.9,8.94,54.85,8.19, Annihilator,39.86, MAJOR RIGHT ANKLE SPRAIN Less than 1 mile from finish (I had caught David Fee who finished 4 minutes ahead of me),0.28426042396223816,0.26029522962151525,0.7551419875058472,0.6914780970733843,1.7051852326596446,1.5614258766507763,3.6373465616940535,3.330692135374271,7.667464292498188,7.021042010743333,25.9696910794821,23.780259694650972,43.63539820285069,39.95662089192588,55.247385402253045,50.589634212246736,,,,,,,,,,
148,2011-07-23,40,1.0,5.57,5.57,5.27,5.27, Golden Mile,40.01, 1st place again; Defended my title,0.20649989371568253,0.19537781685487374,0.5485699978443771,0.5190240374577858,1.2387252660839783,1.1720075677311605,2.64233644602143,2.500020299916146,5.57,5.27,,,,,,,,,,,,,,,,
149,2012-05-09,40,3.108,21.95,7.06,20.27,6.52, Chena River Run,40.81, Ran with Steve McNutt to about the half-way point; then things loosened up and  I sped up. Steve finished in 26:08,0.24021937049980369,0.2218335599102971,0.6381462827225038,0.5893041070972735,1.4409973694736902,1.330706910215567,3.073804960819461,2.838543351061981,6.479528243855417,5.9836007974008805,21.94615330629453,20.2664477229426,,,,,,,,,,,,,,
150,2012-06-23,40,6.215,41.29,6.64,38.28,6.16, Midnight Sun Run,40.93, ,0.21244648628968715,0.19695934839353899,0.5643672082777855,0.5232253991977145,1.2743969283593544,1.1814946577281689,2.7184280023181464,2.5202573002842974,5.73039969823331,5.312659250384382,19.408855946114816,17.99396962018104,32.611599239992806,30.23424603794925,41.29,38.28,,,,,,,,,,
151,2012-06-28,40,1.0,5.62,5.62,5.27,5.27, Flint Hills Mile,40.94, ,0.20835357319248396,0.19537781685487374,0.5534943245754755,0.5190240374577858,1.2498448824761144,1.1720075677311605,2.6660558037056434,2.500020299916146,5.62,5.27,,,,,,,,,,,,,,,,
152,2012-07-14,40,5.37,34.3,6.39,31.87,5.93, Valkyries,40.99, Did an extra 0.37 miles,0.20674724831910676,0.19210014005626624,0.549227098978066,0.5103168409455092,1.2402090653800963,1.1523458575412149,2.645501552172133,2.4580797220911332,5.576671989589351,5.181589979831272,18.88818040703911,17.5500381799515,31.73673767877836,29.488333230981528,,,,,,,,,,,,
153,2012-07-21,41,1.0,5.5,5.5,5.17,5.17, Golden Mile,41.01, Christi Smitz was first woman for 2nd year in a row in around 5:43. I was 4th; after winning the two years before.,0.20390474244816045,0.19167045790127082,0.541675940420839,0.5091753839955887,1.2231578031349875,1.1497683349468881,2.60912934526353,2.452581584547718,5.5,5.17,,,,,,,,,,,,,,,,
154,2012-07-22,41,16.3,143.36,8.8,129.72,7.96, Gold Discovery Run,41.01, Had to walk the last mile,0.27693528474014006,0.25058625234717474,0.7356826476729232,0.6656860564741324,1.6612441203000956,1.5031849001487754,3.543615364111064,3.206457763898488,7.469880532366751,6.759158082161099,25.30047515395686,22.89325918646264,42.5109526595976,38.46624427317941,53.82370923908031,48.70264761783969,82.67602490591928,74.80980713445766,110.42915236536889,99.92236080382013,116.33411137584173,105.26549196201304,143.36,129.72,,
155,2012-08-04,41,13.112,107.82,8.22,98.13,7.48, Santa Claus Half,41.05, Had to walk/jog/stretch first 6 miles due to pulled right calf,0.25666730116857656,0.23360009519265829,0.6818404519017685,0.6205620807375304,1.5396631214389618,1.401290503680257,3.2842697987702785,2.9891058741729495,6.923184519781661,6.3009840189776885,23.44881650650672,21.34142426065205,39.39971571149717,35.85878411026913,49.884528806937375,45.401305989842,76.62523828937202,69.73877419157925,102.34720553774397,93.14905657038412,107.82,98.13,,,,
156,2012-08-25,41,3.108,20.4,6.57,18.9,6.08, Birch Hill 5k,41.1, ,0.2232562714440089,0.2068403691319494,0.5930835611635115,0.5494744757838415,1.3392412909914932,1.2407676666538834,2.85674811848369,2.646693109771654,6.0219761355193855,5.579183772613548,20.396424940701976,18.89668781270918,,,,,,,,,,,,,,
157,2012-09-15,41,26.224,261.7,9.98,233.37,8.9, Equinox Marathon,41.16, My slowest but funnest Equinox so far. ,0.2954136569031427,0.26343402793842724,0.7847707144763985,0.6998163608611278,1.7720898261382283,1.5802545002899442,3.780061375539406,3.370855648489229,7.968304677270358,7.105706008920839,26.98863705154352,24.067016540766954,45.34747529695286,40.438442147687766,57.415070056269855,51.199674814794406,88.19254245117457,78.64537115716702,117.79748384023654,105.04546734350784,124.09644836829874,110.66254549373282,152.9256262645397,136.37085747556603,261.33172328024756,233.04159060722728
158,2012-09-22,41,3.108,19.92,6.41,18.47,5.94, Troth Yeddha 5k at UAF,41.18, 2nd. Anna Worden was 4th (1st woman). Bruce Sackinger; Dave ? And Dave Leonard also in top 10.,0.2180031827041499,0.2021344771358257,0.5791286538420172,0.5369732046416694,1.3077297312034584,1.2125385610104353,2.7895305156958394,2.586477340607537,5.880282579389519,5.452249961913875,19.916509059744286,18.46676316935125,,,,,,,,,,,,,,
159,2012-10-27,41,10.0,68.85,6.88,63.47,6.35, Halloween Run,41.27, 3rd behind Ted Alder and Patrik Sartz,0.21460908991790165,0.1978393454914919,0.5701121965502796,0.5255631244015431,1.2873696796116265,1.1867734722578058,2.7461002992976162,2.531517588909509,5.788732426606234,5.336395746066779,19.60642881738992,18.074365098616386,32.943569723807336,30.36932999811259,41.710312453119215,38.45103168336204,64.06921559214865,59.06279032147676,,,,,,,,
160,2013-04-13,41,3.108,19.86,6.39,18.33,5.9, Beat Beethoven,41.74, ,0.2173465466116675,0.2006023262533668,0.5773842904268304,0.5329030233395669,1.3037907862299538,1.2033476894055917,2.7811283153473574,2.5668722064610803,5.862570884873285,5.4109226747093295,19.85651957462457,18.326787704071922,,,,,,,,,,,,,,
161,2013-06-22,41,6.215,41.17,6.62,37.83,6.09, Midnight Sun Run,41.93, ,0.21182905886525602,0.19464399555192213,0.5627270032646265,0.5170746303983682,1.2706931833508022,1.1676056139460977,2.710527509213807,2.490630451143024,5.713745594000129,5.250206359509956,19.352448517838386,17.78244176414443,32.516821039246885,29.87882778515204,41.17,37.83,,,,,,,,,,
162,2013-06-27,41,1.0,5.46,5.46,5.08,5.08, Flint Hills Mile,41.94, ,0.2024217988667193,0.1883338348430282,0.5377364790359602,0.5003115958796114,1.2142621100212785,1.129753025441043,2.590153859116159,2.4098867407161335,5.46,5.08,,,,,,,,,,,,,,,,
163,2013-07-20,42,1.0,5.35,5.35,4.98,4.98, Golden Mile,42.01, ,0.19834370401775608,0.1846264758894253,0.5269029602275435,0.4904629424174143,1.1897989539585787,1.1075137926567704,2.5379712722108883,2.3624480253477054,5.35,4.98,,,,,,,,,,,,,,,,
164,2013-07-27,42,3.108,21.0,6.76,19.25,6.19, Chena Lakes Triathlon Sprint Triathlon,42.02, From memory. Do not have exact results. I do remember that Elena; Serge and their kids were there.,0.2298226323688327,0.21067074633809663,0.6105271953153796,0.5596499290390978,1.3786307407265372,1.2637448456659923,2.940770121968505,2.6957059451377963,6.199093080681721,5.68250199062491,20.996319791899094,19.2466264759075,,,,,,,,,,,,,,
165,2013-07-14,41,13.112,138.95,10.6,121.68,9.28, Sourdough Triathlon,41.99, ,0.33077278331824994,0.28966126141896126,0.8787027526595318,0.7694893914617622,1.9841976509362245,1.7375830886356232,4.232510559628364,3.7064547311664584,8.92205981287017,7.813143130838737,30.219004392312264,26.463105105840643,50.7752782240079,44.46445379127227,64.28728693863799,56.29706422953201,98.74862604626453,86.47522718466693,131.89708968159454,115.50369105762093,138.95,121.68000000000002,,,,
166,2014-04-06,42,3.108,19.83,6.38,18.15,5.84, Donate Life USF 5k,42.72, ,0.21701822856542627,0.19863241797591968,0.5765121087192369,0.5276699330940066,1.3018213137432015,1.1915308544850785,2.7769272151731164,2.5416656054156364,5.853715037615167,5.35778759116063,19.826524832064713,18.146819248712788,,,,,,,,,,,,,,
167,2014-05-18,42,11.0,88.05,8.0,78.8,7.16, Murphy Dome Roam,42.83, ,0.24924180688849523,0.22305797141185035,0.6621145173846976,0.5925567742182187,1.495120011937108,1.3380517540107224,3.1892544754549212,2.8542107060289355,6.722893844586452,6.016627313497017,22.770432263360053,20.378308487822512,38.25986516442495,34.24051533170569,48.44134815387406,43.35239335065617,74.4084375280865,66.59153750384118,,,,,,,,
168,2014-05-26,42,1.0,5.43,5.43,5.03,5.03, Flint Hills Mile,42.86, ,0.2013095911806384,0.18648015536622675,0.5347818829973011,0.4953872691485128,1.2075903401859966,1.1186334090489067,2.5759222445056307,2.386167383031919,5.43,5.03,,,,,,,,,,,,,,,,
169,2014-06-21,42,6.215,40.81,6.57,37.18,5.98, Midnight Sun Run,42.92, ,0.20997677659196254,0.19129959700292004,0.5578063882251496,0.5081901865770905,1.2595819483251456,1.1475436618164399,2.6868260299007884,2.447836113494519,5.66378328130059,5.1599966282468985,19.183226233009098,17.476901527647104,32.232486437009115,29.36544586444496,40.81,37.18,,,,,,,,,,
170,2014-07-12,42,6.215,44.98,7.24,40.6,6.53, North Pole Triathlon,42.98, ,0.23143237959094523,0.20889627859920804,0.614803512432424,0.5549360294521214,1.3882870873723363,1.253100394560179,2.9613681652765855,2.6730001669681944,6.24251340340359,5.634638598892526,21.143384365615027,19.08451323352535,35.52602891292992,32.06662458570376,44.98,40.6,,,,,,,,,,
171,2014-09-06,43,4.0,41.0,10.25,35.5,8.88, Mud Titan  Plant City,43.14, ,0.3407211967532467,0.29501469474976233,0.9051308589330638,0.7837108656615551,2.043874926588226,1.7696965827776097,4.359808714249083,3.7749563257522545,9.19040214387992,7.957543319700905,31.12787950069582,26.95218834816345,,,,,,,,,,,,,,
172,2014-12-18,43,3.108,18.93,6.09,17.3,5.57, AGU Run,43.42, ,0.20716868717819062,0.18933007333241933,0.550346657491435,0.5029581180455269,1.2427371391406357,1.1357291340270999,2.650894209945895,2.4226344338121493,5.588039619871665,5.106871918847323,18.92668255526904,17.296968209516873,,,,,,,,,,,,,,
173,2015-11-29,44,26.224,267.83,10.21,228.12,8.7, Spacecoast Marathon,44.36, Signed up less than 24 hours before; without training. Took first 10k very slow.,0.302333357769846,0.2575076935909244,0.8031530013687955,0.6840729667036913,1.813598846521214,1.5447043604839614,3.868604654989374,3.2950233129080986,8.154952394777684,6.945852743518969,27.62081261564731,23.525593749324067,46.40968402286161,39.528720155677824,58.75994731819165,50.047863130440504,90.25834407603395,76.87612833000361,120.55674473416336,102.68231568068308,127.00325474391077,108.17302942979101,156.50772060539418,133.3029952749973,267.4530968519247,227.7989786575853
174,2016-04-16,44,3.107,26.38,8.49,22.95,7.39, Escape from Fort de Soto,44.75, ,0.28880222515459086,0.25125136722129876,0.7672073490199258,0.6674529438971681,1.7324300112852635,1.507174706557877,3.69546265369389,3.21496845725075,7.78997201967521,6.777098478072253,26.38462458399799,22.954023282894383,,,,,,,,,,,,,,
175,2016-05-07,44,3.108,19.88,6.4,17.85,5.74, Chena River Run,44.8, Max 19:08; Dave L 20:08; Greg Finstad 20:54; Manx Quayle 20:42; Becca Rolph 20:56,0.21756542530916162,0.1953492375135078,0.5779657448985592,0.5189481160180727,1.3051037678877886,1.1718361296175568,2.783929048796851,2.4996546036732292,5.868474783045362,5.269229118579463,19.876516069664476,17.84687182311423,,,,,,,,,,,,,,
176,2016-05-31,44,4.53,48.52,10.71,40.73,8.99, Masochism on Moose Mtn,44.87, Drew 36:36; Simon M 36:50; Joel H 39:53; Ted 41:57; Tom M 43:38; Mike Hayes 44:19; Melissa 39:53; Ellen 50:14; Erin 51:48,0.3519978684480964,0.2954837836333669,0.9350875027648163,0.784957007164282,2.111519988744902,1.772510493437342,4.504103028754373,3.780958704887996,9.494572089007319,7.970196232177823,32.15810268912985,26.995043745429896,,,,,,,,,,,,,,
177,2016-06-18,44,6.215,41.13,6.62,36.77,5.92, Midnight Sun Run,44.92, Dave L 41:57; Dave Maxwell 42:24; Krista Herringa 42:36; Beth Zirbes 44:29; Ed D 45:28,0.21162324972377897,0.1891900533027803,0.5621802682602403,0.5025861527821307,1.269458601681285,1.1348891997038864,2.7078940115123604,2.4208427620546926,5.708194225922403,5.103095105450201,19.333646041746245,17.284176147702638,32.48522830566491,29.04162034522973,41.13,36.77,,,,,,,,,,
178,2016-05-13,44,3.108,22.0,7.08,19.55,6.29, West Ridge Lunch Run 5k,44.82, Max 20:18; Dave Fee 20:46; Tom Moran 21:28; Dave L 21:59; Krista Herringa 22:58; Taryn 23:17; Ned 25:46,0.240766567243539,0.21395392680050856,0.6395999189018262,0.5683717461150319,1.4442798236182772,1.2834395705335147,3.0808067944431956,2.737716946880204,6.4942879892856125,5.771060463206078,21.99614454389429,19.546573901506065,,,,,,,,,,,,,,
179,2016-06-26,44,6.215,42.8,6.89,38.08,6.13, Prestwold Air Ambulance 10k,44.94, Emily Ault 39:52; Dave Goddard 40:17; Lloyd Bowler 43:15; Monique 46:16; Dawn Storer 46:34,0.22021578138044587,0.19593030268615372,0.5850064546933693,0.5204917241757828,1.3210023863836369,1.1753217493805816,2.817842540547751,2.507089811777065,5.939963843167489,5.284902409995747,20.118649418593222,17.899957239720322,33.80422493271232,30.076282370039376,42.8,38.08,,,,,,,,,,
180,2016-08-09,45,5.0,34.15,6.83,30.38,6.08, 3 club challenge,45.06, ,0.22246831421550417,0.19790885463739433,0.5909903412234692,0.5257477764676132,1.3345145935100593,1.187190434870735,2.8466655558957856,2.5324070157573635,6.0007222661647885,5.338270642637958,20.324438114245858,18.08071537074053,34.15,30.38,,,,,,,,,,,,
181,2016-08-23,45,3.108,23.58,7.59,20.72,6.67, Morning track run USF,45.1, ,0.258057984345575,0.22675833060391493,0.6855348221684118,0.6023868327111744,1.548005374587226,1.3602489975168501,3.302064736953207,2.9015598536755913,6.9606959448797605,6.1164385062726305,23.575867652046696,20.716368861340438,,,,,,,,,,,,,,
182,2016-08-27,45,3.108,29.85,9.61,25.4,8.17, 5k on Clearwater Beach,45.11, ,0.32667645600998363,0.2779759458175405,0.8678207990554324,0.7384471790957448,1.9596251243184353,1.6674867054501927,4.180094673369518,3.556931480857144,8.811568021826162,7.497950678538843,29.84476884705657,25.395548700677953,,,,,,,,,,,,,,
183,2016-09-22,45,3.47,23.65,6.82,21.02,6.06, Tempo run,45.18, ,0.22952856743913908,0.20400382611292614,0.6097460075145265,0.5419391576302471,1.3768667414734324,1.223752173605562,2.9370073186699424,2.610397202471128,6.1911611557353154,5.502672621292022,20.96945437294627,18.63754464775182,,,,,,,,,,,,,,
184,2016-11-24,45,3.108,22.2,7.14,19.6,6.31, Thanksgiving Turkey Trot,45.35, ,0.24295535421848027,0.21450112354424386,0.6454144636191155,0.5698253822943542,1.4574096401966252,1.2867220246781015,3.1088141289381337,2.744718780503938,6.55332697100639,5.785820208636273,22.196109494293328,19.59656513910582,,,,,,,,,,,,,,
185,2016-11-24,45,1.0,5.57,5.57,5.05,5.05, Thanksgiving Turkey Trot,45.35, ,0.20649989371568253,0.18722162715694735,0.5485699978443771,0.4973569998409522,1.2387252660839783,1.1230812556057612,2.64233644602143,2.3956551261056047,5.57,5.05,,,,,,,,,,,,,,,,
186,2016-11-24,45,6.215,42.87,6.9,37.98,6.11, Thanksgiving Turkey Trot,45.35, ,0.2205759473780307,0.19541577983246106,0.5859632409510453,0.5191248866648169,1.3231629043052924,1.172235295206788,2.822451161525283,2.5005060675234483,5.949678737303511,5.271023989801431,20.151553751754474,17.852951049489967,33.85951221648078,29.997300536084442,42.87,37.98,,,,,,,,,,
187,2016-12-26,45,6.0,42.15,7.02,37.25,6.21, Barrow Boxing Day Handicap,45.44, ,0.2252760600421839,0.1990873840230451,0.5984491592130315,0.5288785570743874,1.3513573416280737,1.1942600468717854,2.8825929793704685,2.54748727121115,6.0764566598886836,5.370059563009573,20.580950402281648,18.188384400592916,34.581003041126245,30.560910160900423,43.78348958173993,38.69359399572509,,,,,,,,,,
188,2017-02-26,45,3.2,23.08,7.21,20.3,6.34, Flatwoods levee tempo run,45.61, ,0.244683668081385,0.21521137183934644,0.6500057547572767,0.5717121673125094,1.4677772293085642,1.2909825717055396,3.1309293302001984,2.7538069932003477,6.599945436726444,5.804978005439637,22.354006173973172,19.66145257069564,,,,,,,,,,,,,,
189,2017-07-04,45,3.108,20.2,6.5,17.92,5.77, Independence Day 5k  Fairbanks  AK,45.96, ,0.22106748446906765,0.19611531295473725,0.5872690164462222,0.5209832066691239,1.3261114744131455,1.1764315654199786,2.8287407839887524,2.5094571707464577,5.962937153798608,5.2898927621817355,20.196459990302937,17.916859555753895,,,,,,,,,,,,,,
190,2017-10-01,46,3.108,20.53,6.61,18.13,5.84, fort de soto 5k & 15k,46.2, Emily Cerrito 23:55; Michelle Saunders 28:21; Faye Ricker 39:00,0.22467898297772074,0.19841353927842556,0.5968630152297496,0.5270884786222777,1.3477756717674194,1.190217872827244,2.8749528859054,2.5388648719661426,6.060351473637891,5.351883692988552,20.52640215846135,18.126822753672883,,,,,,,,,,,,,,
191,2017-11-11,46,6.215,44.35,7.14,38.77,6.24, Trot thru the terrace,46.32, Emily Cerrito 51:38; Charlie Breithaupt 49:55,0.22819088561268167,0.1994805103766329,0.6061924361133395,0.529922903001447,1.368842426077437,1.1966182831797574,2.9198905764788035,2.5525176471270172,6.155079356179397,5.380663509336532,20.847245367163772,18.224299952309796,35.02844335901383,30.621257024328436,44.35,38.77,,,,,,,,,,
192,2018-03-13,46,6.0,41.98,7.0,36.67,6.11, Run on the shutle landing facility ,46.65, ,0.22436747332315254,0.1959874999228205,0.5960354852612826,0.520643669474303,1.3459070273202025,1.1756648568802248,2.8709668629649414,2.507821697592292,6.051949005507163,5.286445212766739,20.497943010386322,17.905182710597106,34.44153043099597,30.08506243222063,43.60690136753125,38.09111655901313,,,,,,,,,,
193,2018-06-09,46,6.215,60.7,9.77,50.33,8.1, Santa Rosa Olympic Triathlon 1500m swim  25 mile ride  10k run,46.89, ,0.3123153721914268,0.258959352263501,0.8296703691562505,0.6879293192690953,1.8734776834926816,1.5534123856702908,3.9963327619450593,3.3135984828450544,8.424201057950155,6.985008883799527,28.532757469827306,23.65821554293918,47.94197321064576,39.751557029518956,60.70000000000001,50.33,,,,,,,,,,
194,2018-07-07,46,6.215,48.32,7.77,41.48,6.67, Multirace Fort de Soto Tri #1,46.97, ,0.2486174429042791,0.21342407971170316,0.6604558852986824,0.5669641995486205,1.4913746567770407,1.2802611912895623,3.181265223347368,2.730937116400017,6.706052637893764,5.756768696602511,22.713391119308984,19.498167707552497,38.16402216702476,32.76166472450718,48.32,41.48,,,,,,,,,,
195,2018-08-18,47,6.215,48.43,7.79,41.52,6.68, Multirace Fort de Soto Tri #2,47.08, ,0.249183418043341,0.21362988885318024,0.6619594065607448,0.5675109345530069,1.4947697563682136,1.2814957729590797,3.188507342026346,2.7335706141014637,6.721318900107512,5.762320064680238,22.76509792856238,19.51697018364464,38.250902184375185,32.79325745808916,48.43,41.52,,,,,,,,,,
196,2018-09-15,47,6.215,48.3,7.77,41.38,6.66, Multirace Fort de Soto Tri #3,47.16, ,0.24851453833354056,0.21290955685801055,0.6601825177964892,0.5655973620376548,1.490757365942282,1.277174737115769,3.1799484744966446,2.724353372146401,6.703276953854901,5.742890276408195,22.703989881262913,19.45116151732214,38.14822580023377,32.68268289055225,48.3,41.38,,,,,,,,,,
197,2019-02-10,47,9.323,79.4,8.52,66.78,7.16, Trout Creek 15km trail race,47.56, ,0.26594704972878286,0.2236768763336035,0.7064922401234014,0.5942009042246945,1.5953292953899316,1.3417643620420607,3.40301183485243,2.862130104930041,7.173490699365054,6.033321270826175,24.29660319465941,20.434850898480548,40.824203573728475,34.3355203356875,51.688092729046446,43.47268050939196,79.39560654997193,66.77630485399402,,,,,,,,
198,2019-06-06,47,1.0,5.72,5.72,5.07,5.07, Jim Loftus Mile,47.89, 1:28 1:31 1:27 1:18,0.21206093214608687,0.1879630989476679,0.5633429780376725,0.49932673053339166,1.2720841152603868,1.1275291021626157,2.713494519074071,2.4051428691792904,5.72,5.07,,,,,,,,,,,,,,,,
199,2019-07-13,47,3.108,21.65,6.97,18.67,6.01, Multirace Fort de Soto Tri #1,47.99, ,0.2369361900373918,0.20432326411076698,0.6294244656465698,0.5427877493589589,1.421302644606168,1.2256683775887833,3.0317939590770537,2.6144846751024757,6.39096977127425,5.5112889436346535,21.64620588069597,18.666728119750292,,,,,,,,,,,,,,
200,2019-08-03,48,3.108,24.03,7.73,20.42,6.57, Multirace Fort de Soto Tri #2,48.04, ,0.26298275503919283,0.22347515014150304,0.6986175477823129,0.5936650156352405,1.577547461888509,1.3405542726493282,3.365081239566818,2.8595488519331846,7.0935336537515115,6.027880033691464,24.025788790444537,20.416421435741885,,,,,,,,,,,,,,
201,2019-09-14,48,3.108,22.97,7.39,19.62,6.31, Multirace Fort de Soto Tri #3,48.16, ,0.25138218407200413,0.214720002241738,0.6678004607806793,0.5704068367660832,1.5079594340232647,1.2880350063359363,3.2166423667436455,2.747519513953432,6.780627050631386,5.791724106808351,22.965974553329627,19.61656163414573,,,,,,,,,,,,,,
202,2020-07-07,48,3.108,22.18,7.14,18.88,6.08, Fast tempo run  Babe Zaharias golf course,48.97, ,0.24273647552098615,0.2066214904344553,0.6448330091473865,0.5488930213121126,1.4560966585387902,1.2394546849960486,3.10601339548864,2.6438923763221602,6.547423072834312,5.573279874441471,22.176112999253423,18.87669131766928,,,,,,,,,,,,,,
203,2021-04-24,49,3.108,20.75,6.68,17.7,5.7, Clearwater running festival 5k,49.77, ,0.2270866486501561,0.19370764728230186,0.6032590144187678,0.5145872074801056,1.3622184700036022,1.1619887671837956,2.905760953849832,2.4786491028020254,6.125294353530747,5.224949882288879,20.746363603900296,17.69689811031495,,,,,,,,,,,,,,
204,2021-07-18,50,1.0,5.98,5.98,5.17,5.17, 50th birthday foot race,50.0, Mitch 6:10; charlie maybe 6:30,0.22170006542545448,0.19167045790127082,0.588949477039385,0.5091753839955887,1.3299061204994955,1.1497683349468881,2.8368351790319837,2.452581584547718,5.98,5.17,,,,,,,,,,,,,,,,
205,2021-10-23,50,6.215,43.97,7.07,37.0,5.95, Fast tempo run  Lake Carrollwood,50.26, ,0.22623569876864966,0.1903734558662733,0.6009984535716694,0.505729879057352,1.3571139002170216,1.1419880443036114,2.8948723483150616,2.4359853738380095,6.102341359440993,5.135015471897129,20.66862184428841,17.392290385232457,34.72831238998507,29.223278563326076,43.97,37.0,,,,,,,,,,
206,2021-11-06,50,6.215,43.0,6.92,36.3,5.84, Trot thru the terrace,50.3, 2nd overall after chasing down a 57-year-old geologist called Matt; and only 10-seconds behind the winner. negative splits; when adjusted for hills. First woman was a USF chemistry freshman in 49 minutes.,0.22124482708783114,0.1867717958904249,0.587740129715301,0.4961620164805913,1.327175294731224,1.1203828650870566,2.8310100290549842,2.3898991640626956,5.967720683556123,5.037866530536913,20.21266179905394,17.063247053619953,33.9621886006222,28.67040572564153,43.0,36.3,,,,,,,,,,
207,2021-11-13,50,6.215,42.05,6.77,35.62,5.73, St Pete Run Festival,50.32, Mitch 43:50; Emily 51:30,0.21635685997775114,0.18327304048531498,0.5747551733611257,0.4868675214060237,1.2978539800801854,1.0993949767052604,2.7684644586456293,2.345129703138105,5.835875691710115,4.94349327321556,19.766102991865537,16.743604960053517,33.21186117805031,28.133329254747967,42.05,35.62,,,,,,,,,,
